string,string,string,string,string,string,int
56818,attachment,jup_cp15_lm_mkilo3_mag_small_v3016,16117,jup,SEASON_3_LAUNCH,0
56819,attachment,jup_cp15_lm_mkilo3_modifier_v3016,16118,jup,SEASON_3_LAUNCH,0
56820,attachment,jup_cp15_lm_mkilo3_modifier_v3036,16119,jup,SEASON_3_LAUNCH,0
56821,attachment,jup_cp15_lm_mkilo3_rec_v3016,16120,jup,SEASON_3_LAUNCH,0
56822,attachment,jup_cp15_lm_mkilo3_rec_v3036,16121,jup,SEASON_3_LAUNCH,0
56823,attachment,jup_cp15_lm_mkilo3_silencer_ar_01_v3016,16122,jup,SEASON_3_LAUNCH,0
56824,attachment,jup_cp15_lm_mkilo3_silencer_ar_02_v3036,16123,jup,SEASON_3_LAUNCH,0
56825,attachment,jup_cp15_lm_mkilo3_stock_light_v3016,16124,jup,SEASON_3_LAUNCH,0
56826,attachment,jup_cp15_lm_mkilo3_stock_v3036,16125,jup,SEASON_3_LAUNCH,0
56827,attachment,jup_cp15_lm_mkilo3_underbarrel_v3036,16126,jup,SEASON_3_LAUNCH,0
56828,attachment,jup_jp01_lm_mgolf36_bar_heavy_v3024,16127,jup,SEASON_3_LAUNCH,0
56829,attachment,jup_jp01_lm_mgolf36_bar_short_heavy_v3019,16128,jup,SEASON_3_LAUNCH,0
56830,attachment,jup_jp01_lm_mgolf36_comp_ar03_v3019,16129,jup,SEASON_3_LAUNCH,0
56831,attachment,jup_jp01_lm_mgolf36_drum_50_556n_v3019,16130,jup,SEASON_3_LAUNCH,0
56832,attachment,jup_jp01_lm_mgolf36_drum_50_556n_v3024,16131,jup,SEASON_3_LAUNCH,0
56833,attachment,jup_jp01_lm_mgolf36_grip_angshort_v3019,16132,jup,SEASON_3_LAUNCH,0
56834,attachment,jup_jp01_lm_mgolf36_grip_angshort_v3024,16133,jup,SEASON_3_LAUNCH,0
56835,attachment,jup_jp01_lm_mgolf36_holo_v3019,16134,jup,SEASON_3_LAUNCH,0
56836,attachment,jup_jp01_lm_mgolf36_modifier_v3019,16135,jup,SEASON_3_LAUNCH,0
56837,attachment,jup_jp01_lm_mgolf36_modifier_v3024,16136,jup,SEASON_3_LAUNCH,0
56838,attachment,jup_jp01_lm_mgolf36_pgrip_aim_v3019,16137,jup,SEASON_3_LAUNCH,0
56839,attachment,jup_jp01_lm_mgolf36_pgrip_v3024,16138,jup,SEASON_3_LAUNCH,0
56840,attachment,jup_jp01_lm_mgolf36_receiver_v3019,16139,jup,SEASON_3_LAUNCH,0
56841,attachment,jup_jp01_lm_mgolf36_receiver_v3024,16140,jup,SEASON_3_LAUNCH,0
56842,attachment,jup_jp01_lm_mgolf36_reflex_v3024,16141,jup,SEASON_3_LAUNCH,0
56843,attachment,jup_jp01_lm_mgolf36_silencer_ar_05_v3024,16142,jup,SEASON_3_LAUNCH,0
56844,attachment,jup_jp01_lm_mgolf36_stock_assault_v3019,16143,jup,SEASON_3_LAUNCH,0
56845,attachment,jup_jp01_lm_mgolf36_stock_assault_v3024,16144,jup,SEASON_3_LAUNCH,0
56846,attachment,jup_jp02_br_bromeo2_bar_heavy_v3035,16145,jup,SEASON_3_LAUNCH,0
56847,attachment,jup_jp02_br_bromeo2_br_muzzle_v3035,16146,jup,SEASON_3_LAUNCH,0
56848,attachment,jup_jp02_br_bromeo2_grip_angled_v3035,16147,jup,SEASON_3_LAUNCH,0
56849,attachment,jup_jp02_br_bromeo2_mag_20_762n_v3035,16148,jup,SEASON_3_LAUNCH,0
56850,attachment,jup_jp02_br_bromeo2_modifier_v3035,16149,jup,SEASON_3_LAUNCH,0
56851,attachment,jup_jp02_br_bromeo2_pgrip_ass_v3035,16150,jup,SEASON_3_LAUNCH,0
56852,attachment,jup_jp02_br_bromeo2_rec_v3035,16151,jup,SEASON_3_LAUNCH,0
56853,attachment,jup_jp02_br_bromeo2_reflex_v3035,16152,jup,SEASON_3_LAUNCH,0
56854,attachment,jup_jp02_br_bromeo2_stock_tacheavy_v3035,16153,jup,SEASON_3_LAUNCH,0
56855,attachment,jup_jp02_dm_bromeop_acog_v3052,16154,jup,SEASON_3_LAUNCH,0
56856,attachment,jup_jp02_dm_bromeop_bar_precision_v3052,16155,jup,SEASON_3_LAUNCH,0
56857,attachment,jup_jp02_dm_bromeop_dm_muzzle_v3052,16156,jup,SEASON_3_LAUNCH,0
56858,attachment,jup_jp02_dm_bromeop_mag_10_762n_v3052,16157,jup,SEASON_3_LAUNCH,0
56859,attachment,jup_jp02_dm_bromeop_modifier_v3052,16158,jup,SEASON_3_LAUNCH,0
56860,attachment,jup_jp02_dm_bromeop_pgrip_aim_v3052,16159,jup,SEASON_3_LAUNCH,0
56861,attachment,jup_jp02_dm_bromeop_rec_v3052,16160,jup,SEASON_3_LAUNCH,0
56862,attachment,jup_jp02_dm_bromeop_stock_weighted_v3052,16161,jup,SEASON_3_LAUNCH,0
56863,attachment,jup_jp02_dm_bromeop_underbarrel_v3052,16162,jup,SEASON_3_LAUNCH,0
56864,attachment,jup_jp03_br_aromeo200_bar_long_v3060,16163,jup,SEASON_3_LAUNCH,0
56865,attachment,jup_jp03_br_aromeo200_mag_30_762n_v3060,16164,jup,SEASON_3_LAUNCH,0
56866,attachment,jup_jp03_br_aromeo200_modifier_v3060,16165,jup,SEASON_3_LAUNCH,0
56867,attachment,jup_jp03_br_aromeo200_rec_v3060,16166,jup,SEASON_3_LAUNCH,0
56868,attachment,jup_jp03_br_aromeo200_silencer_br_02_v3060,16167,jup,SEASON_3_LAUNCH,0
56869,attachment,jup_jp03_br_aromeo200_stock_tactical_v3060,16168,jup,SEASON_3_LAUNCH,0
56870,attachment,jup_jp06_lm_pkilop_bar_bulllong_v3046,16169,jup,SEASON_3_LAUNCH,0
56871,attachment,jup_jp06_lm_pkilop_bar_light_v3035,16170,jup,SEASON_3_LAUNCH,0
56872,attachment,jup_jp06_lm_pkilop_belt_100_762n_v3046,16171,jup,SEASON_3_LAUNCH,0
56873,attachment,jup_jp06_lm_pkilop_belt_75_762n_v3035,16172,jup,SEASON_3_LAUNCH,0
56874,attachment,jup_jp06_lm_pkilop_br_muzzle_v3035,16173,jup,SEASON_3_LAUNCH,0
56875,attachment,jup_jp06_lm_pkilop_grip_akilo_v3035,16174,jup,SEASON_3_LAUNCH,0
56876,attachment,jup_jp06_lm_pkilop_modifier_v3035,16175,jup,SEASON_3_LAUNCH,0
56877,attachment,jup_jp06_lm_pkilop_modifier_v3046,16176,jup,SEASON_3_LAUNCH,0
56878,attachment,jup_jp06_lm_pkilop_pgrip_v3046,16177,jup,SEASON_3_LAUNCH,0
56879,attachment,jup_jp06_lm_pkilop_rec_v3035,16178,jup,SEASON_3_LAUNCH,0
56880,attachment,jup_jp06_lm_pkilop_rec_v3046,16179,jup,SEASON_3_LAUNCH,0
56881,attachment,jup_jp06_lm_pkilop_scope_v3046,16180,jup,SEASON_3_LAUNCH,0
56882,attachment,jup_jp06_lm_pkilop_silencer_br_06_v3046,16181,jup,SEASON_3_LAUNCH,0
56883,attachment,jup_jp06_lm_pkilop_stock_heavy2_v3046,16182,jup,SEASON_3_LAUNCH,0
56884,attachment,jup_jp06_lm_pkilop_stock_heavy_v3035,16183,jup,SEASON_3_LAUNCH,0
56885,attachment,jup_jp06_lm_pkilop_underbarrel_v3035,16184,jup,SEASON_3_LAUNCH,0
56886,attachment,jup_jp06_lm_pkilop_underbarrel_v3046,16185,jup,SEASON_3_LAUNCH,0
56887,attachment,jup_jp08_lm_qbravo95lsw_amp_juggerbrake_556_v3058,16186,jup,SEASON_3_LAUNCH,0
56888,attachment,jup_jp08_lm_qbravo95lsw_bar_hvylong_v3058,16187,jup,SEASON_3_LAUNCH,0
56889,attachment,jup_jp08_lm_qbravo95lsw_bipod_v3058,16188,jup,SEASON_3_LAUNCH,0
56890,attachment,jup_jp08_lm_qbravo95lsw_drum_100_58h_v3058,16189,jup,SEASON_3_LAUNCH,0
56891,attachment,jup_jp08_lm_qbravo95lsw_minireflex_v3058,16190,jup,SEASON_3_LAUNCH,0
56892,attachment,jup_jp08_lm_qbravo95lsw_modifier_v3058,16191,jup,SEASON_3_LAUNCH,0
56893,attachment,jup_jp08_lm_qbravo95lsw_rec_v3058,16192,jup,SEASON_3_LAUNCH,0
56894,attachment,jup_jp08_lm_qbravo95lsw_stock_padded_v3058,16193,jup,SEASON_3_LAUNCH,0
56895,attachment,jup_jp09_sh_oromeo12_bar_short_v3035,16194,jup,SEASON_3_LAUNCH,0
56896,attachment,jup_jp09_sh_oromeo12_bar_v3011,16195,jup,SEASON_3_LAUNCH,0
56897,attachment,jup_jp09_sh_oromeo12_bar_v3042,16196,jup,SEASON_3_LAUNCH,0
56898,attachment,jup_jp09_sh_oromeo12_drum_20_12g_v3042,16197,jup,SEASON_3_LAUNCH,0
56899,attachment,jup_jp09_sh_oromeo12_grip_angled_v3035,16198,jup,SEASON_3_LAUNCH,0
56900,attachment,jup_jp09_sh_oromeo12_grip_angshort_v3011,16199,jup,SEASON_3_LAUNCH,0
56901,attachment,jup_jp09_sh_oromeo12_grip_angshort_v3042,16200,jup,SEASON_3_LAUNCH,0
56902,attachment,jup_jp09_sh_oromeo12_laserflash_v3035,16201,jup,SEASON_3_LAUNCH,0
56903,attachment,jup_jp09_sh_oromeo12_laserhip_v3011,16202,jup,SEASON_3_LAUNCH,0
56904,attachment,jup_jp09_sh_oromeo12_laserhip_v3042,16203,jup,SEASON_3_LAUNCH,0
56905,attachment,jup_jp09_sh_oromeo12_mag_12_12g_v3011,16204,jup,SEASON_3_LAUNCH,0
56906,attachment,jup_jp09_sh_oromeo12_mag_8_12g_v3035,16205,jup,SEASON_3_LAUNCH,0
56907,attachment,jup_jp09_sh_oromeo12_melee_sh01_v3035,16206,jup,SEASON_3_LAUNCH,0
56908,attachment,jup_jp09_sh_oromeo12_modifier_v3011,16207,jup,SEASON_3_LAUNCH,0
56909,attachment,jup_jp09_sh_oromeo12_modifier_v3035,16208,jup,SEASON_3_LAUNCH,0
56910,attachment,jup_jp09_sh_oromeo12_modifier_v3042,16209,jup,SEASON_3_LAUNCH,0
56911,attachment,jup_jp09_sh_oromeo12_pgrip_tac_v3011,16210,jup,SEASON_3_LAUNCH,0
56912,attachment,jup_jp09_sh_oromeo12_pgrip_v3035,16211,jup,SEASON_3_LAUNCH,0
56913,attachment,jup_jp09_sh_oromeo12_pgrip_v3042,16212,jup,SEASON_3_LAUNCH,0
56914,attachment,jup_jp09_sh_oromeo12_receiver_v3011,16213,jup,SEASON_3_LAUNCH,0
56915,attachment,jup_jp09_sh_oromeo12_receiver_v3035,16214,jup,SEASON_3_LAUNCH,0
56916,attachment,jup_jp09_sh_oromeo12_receiver_v3042,16215,jup,SEASON_3_LAUNCH,0
56917,attachment,jup_jp09_sh_oromeo12_sh_muzzle_v3011,16216,jup,SEASON_3_LAUNCH,0
56918,attachment,jup_jp09_sh_oromeo12_sh_muzzle_v3042,16217,jup,SEASON_3_LAUNCH,0
56919,attachment,jup_jp09_sh_oromeo12_stock_taclight_v3035,16218,jup,SEASON_3_LAUNCH,0
56920,attachment,jup_jp09_sh_oromeo12_stock_v3011,16219,jup,SEASON_3_LAUNCH,0
56921,attachment,jup_jp09_sh_oromeo12_stockno_v3042,16220,jup,SEASON_3_LAUNCH,0
56922,attachment,jup_jp12_pi_mike93_bar_short_v3035,16221,jup,SEASON_3_LAUNCH,0
56923,attachment,jup_jp12_pi_mike93_laserflash_v3035,16222,jup,SEASON_3_LAUNCH,0
56924,attachment,jup_jp12_pi_mike93_mag_15_9mm_v3035,16223,jup,SEASON_3_LAUNCH,0
56925,attachment,jup_jp12_pi_mike93_modifier_v3035,16224,jup,SEASON_3_LAUNCH,0
56926,attachment,jup_jp12_pi_mike93_pgrip_ergo_v3035,16225,jup,SEASON_3_LAUNCH,0
56927,attachment,jup_jp12_pi_mike93_rec_v3035,16226,jup,SEASON_3_LAUNCH,0
56928,attachment,jup_jp12_pi_mike93_silencer_pi_04_v3035,16227,jup,SEASON_3_LAUNCH,0
56929,attachment,jup_jp12_pi_mike93_stockno_v3035,16228,jup,SEASON_3_LAUNCH,0
56930,attachment,jup_jp12_pi_mike93_trigger_hair_v3035,16229,jup,SEASON_3_LAUNCH,0
56931,attachment,jup_jp16_sh_recho870_bartube_hvyshort_v3026,16230,jup,SEASON_3_LAUNCH,0
56932,attachment,jup_jp16_sh_recho870_bartube_hvyshort_v3054,16231,jup,SEASON_3_LAUNCH,0
56933,attachment,jup_jp16_sh_recho870_grip_angled_v3026,16232,jup,SEASON_3_LAUNCH,0
56934,attachment,jup_jp16_sh_recho870_grip_angled_v3054,16233,jup,SEASON_3_LAUNCH,0
56935,attachment,jup_jp16_sh_recho870_guard_tac_v3026,16234,jup,SEASON_3_LAUNCH,0
56936,attachment,jup_jp16_sh_recho870_guard_v3054,16235,jup,SEASON_3_LAUNCH,0
56937,attachment,jup_jp16_sh_recho870_magazine_v3026,16236,jup,SEASON_3_LAUNCH,0
56938,attachment,jup_jp16_sh_recho870_magazine_v3054,16237,jup,SEASON_3_LAUNCH,0
56939,attachment,jup_jp16_sh_recho870_modifier_v3026,16238,jup,SEASON_3_LAUNCH,0
56940,attachment,jup_jp16_sh_recho870_modifier_v3054,16239,jup,SEASON_3_LAUNCH,0
56941,attachment,jup_jp16_sh_recho870_pgrip_tac_v3026,16240,jup,SEASON_3_LAUNCH,0
56942,attachment,jup_jp16_sh_recho870_rec_v3026,16241,jup,SEASON_3_LAUNCH,0
56943,attachment,jup_jp16_sh_recho870_rec_v3054,16242,jup,SEASON_3_LAUNCH,0
56944,attachment,jup_jp16_sh_recho870_sh_muzzle_v3054,16243,jup,SEASON_3_LAUNCH,0
56945,attachment,jup_jp16_sh_recho870_stock_tac_v3026,16244,jup,SEASON_3_LAUNCH,0
56946,attachment,jup_jp16_sh_recho870_stockno_v3054,16245,jup,SEASON_3_LAUNCH,0
56947,attachment,jup_jp19_dm_acharlied_acog_v3035,16246,jup,SEASON_3_LAUNCH,0
56948,attachment,jup_jp19_dm_acharlied_bar_hvymarksman_v3035,16247,jup,SEASON_3_LAUNCH,0
56949,attachment,jup_jp19_dm_acharlied_dm_muzzle_v3035,16248,jup,SEASON_3_LAUNCH,0
56950,attachment,jup_jp19_dm_acharlied_drum_60_68r_v3035,16249,jup,SEASON_3_LAUNCH,0
56951,attachment,jup_jp19_dm_acharlied_grip_angshort_v3035,16250,jup,SEASON_3_LAUNCH,0
56952,attachment,jup_jp19_dm_acharlied_modifier_v3035,16251,jup,SEASON_3_LAUNCH,0
56953,attachment,jup_jp19_dm_acharlied_pgrip_snp_v3035,16252,jup,SEASON_3_LAUNCH,0
56954,attachment,jup_jp19_dm_acharlied_rec_v3035,16253,jup,SEASON_3_LAUNCH,0
56955,attachment,jup_jp19_dm_acharlied_stock_heavy_v3035,16254,jup,SEASON_3_LAUNCH,0
56956,attachment,jup_jp20_lm_evictor_acog_v3033,16255,jup,SEASON_3_LAUNCH,0
56957,attachment,jup_jp20_lm_evictor_bar_short_v3033,16256,jup,SEASON_3_LAUNCH,0
56958,attachment,jup_jp20_lm_evictor_belt_100_762n_v3033,16257,jup,SEASON_3_LAUNCH,0
56959,attachment,jup_jp20_lm_evictor_comp_br_01_v3033,16258,jup,SEASON_3_LAUNCH,0
56960,attachment,jup_jp20_lm_evictor_modifier_v3033,16259,jup,SEASON_3_LAUNCH,0
56961,attachment,jup_jp20_lm_evictor_pgrip_ass_v3033,16260,jup,SEASON_3_LAUNCH,0
56962,attachment,jup_jp20_lm_evictor_rec_v3033,16261,jup,SEASON_3_LAUNCH,0
56963,attachment,jup_jp20_lm_evictor_stock_weighted_v3033,16262,jup,SEASON_3_LAUNCH,0
56964,attachment,jup_jp20_lm_evictor_underbarrel_v3033,16263,jup,SEASON_3_LAUNCH,0
56965,attachment,jup_p42_br_ngsierra_barrel_v3054,16264,jup,SEASON_3_LAUNCH,0
56966,attachment,jup_p42_br_ngsierra_comb_v3054,16265,jup,SEASON_3_LAUNCH,0
56967,attachment,jup_p42_br_ngsierra_laserads_v3054,16266,jup,SEASON_3_LAUNCH,0
56968,attachment,jup_p42_br_ngsierra_minireflex_v3054,16267,jup,SEASON_3_LAUNCH,0
56969,attachment,jup_p42_br_ngsierra_modifier_v3054,16268,jup,SEASON_3_LAUNCH,0
56970,attachment,jup_p42_br_ngsierra_pgrip_v3054,16269,jup,SEASON_3_LAUNCH,0
56971,attachment,jup_p42_br_ngsierra_rec_v3054,16270,jup,SEASON_3_LAUNCH,0
56972,attachment,jup_p42_br_ngsierra_stock_v3054,16271,jup,SEASON_3_LAUNCH,0
56973,attachment,jup_p42_br_ngsierra_underbarrel_v3054,16272,jup,SEASON_3_LAUNCH,0
56974,attachment,jup_p42_br_ngsierra_xmag_v3054,16273,jup,SEASON_3_LAUNCH,0
56977,attachment,jup_equip_thermobaric_rec_v3017,16274,jup,,0
56979,attachment,jup_jp16_sh_recho870_bolt_light_v3041,16275,jup,SEASON_3_LAUNCH,0
56980,attachment,jup_jp16_sh_recho870_pgrip_v3041,16276,jup,SEASON_3_LAUNCH,0
57009,attachment,jup_cp01_ar_mike16_bar_amp,16277,jup,,0
57011,attachment,jup_rec_mike16,16279,jup,,0
57012,attachment,jup_cp01_sm_pcharlie9_frontpieces,16280,jup,SEASON_4_LAUNCH,0
57013,attachment,jup_cp01_sm_pcharlie9_backpieces,16281,jup,SEASON_4_LAUNCH,0
57014,attachment,jup_cp01_sm_pcharlie9_magazines,16282,jup,SEASON_4_LAUNCH,0
57015,attachment,jup_cp01_sm_pcharlie9_optics,16283,jup,SEASON_4_LAUNCH,0
57016,attachment,jup_cp01_sm_pcharlie9_undermounts,16284,jup,SEASON_4_LAUNCH,0
57017,attachment,jup_cp01_sm_pcharlie9_muzzles,16285,jup,SEASON_4_LAUNCH,0
57018,attachment,jup_cp01_sm_pcharlie9_reargrips,16286,jup,SEASON_4_LAUNCH,0
57019,attachment,jup_cp01_sm_pcharlie9_triggers,16287,jup,SEASON_4_LAUNCH,0
57020,attachment,jup_cp01_sm_pcharlie9_extras,16288,jup,SEASON_4_LAUNCH,0
57021,attachment,jup_cp01_sm_pcharlie9_gunperks,16289,jup,,0
57023,attachment,jup_pcharlie9_rec,16291,jup,SEASON_4_LAUNCH,0
57026,attachment,jup_cp01_bar_hvy,16294,jup,,0
57027,attachment,jup_cp01_bar_short,16295,jup,,0
57028,attachment,jup_cp01_bar_light_long,16296,jup,,0
57029,attachment,jup_cp01_barsil_long,16297,jup,,0
57030,attachment,jup_cp01_barsil_short,16298,jup,,0
57032,attachment,jup_cp01_stock_aim,16300,jup,,0
57033,attachment,jup_cp01_stock_tac,16301,jup,,0
57034,attachment,jup_cp01_stock_ass,16302,jup,,0
57035,attachment,jup_cp01_stock_hvy,16303,jup,,0
57038,attachment,jup_cp01_mag_30_4x30,16305,jup,,0
57039,attachment,jup_cp01_mag_20_4x30,16306,jup,,0
57040,attachment,jup_cp01_mag_40_4x30,16307,jup,,0
57045,attachment,jup_equip_trophy_rec,16309,jup,,0
57055,attachment,jup_comp_sm_16,16310,jup,SEASON_4_LAUNCH,0
57056,attachment,jup_cp01_bar_hvy_long,16311,jup,,0
57061,attachment,jup_cp01_stockr,16312,jup,,0
57062,attachment,jup_grip_vert_09,16313,jup,SEASON_4_LAUNCH,0
57185,attachment,jup_cp06_ar_falpha_bshort_v3036,16314,jup,SEASON_3_LAUNCH,0
57186,attachment,jup_cp06_ar_falpha_comb_v3036,16315,jup,SEASON_3_LAUNCH,0
57187,attachment,jup_cp06_ar_falpha_grip_angshort_v3036,16316,jup,SEASON_3_LAUNCH,0
57188,attachment,jup_cp06_ar_falpha_mag_large_v3036,16317,jup,SEASON_3_LAUNCH,0
57189,attachment,jup_cp06_ar_falpha_modifier_v3036,16318,jup,SEASON_3_LAUNCH,0
57190,attachment,jup_cp06_ar_falpha_pgrip_v3036,16319,jup,SEASON_3_LAUNCH,0
57191,attachment,jup_cp06_ar_falpha_rec_v3036,16320,jup,SEASON_3_LAUNCH,0
57192,attachment,jup_cp06_ar_falpha_reflex_v3036,16321,jup,SEASON_3_LAUNCH,0
57193,attachment,jup_cp06_ar_falpha_silencer_ar_01_v3036,16322,jup,SEASON_3_LAUNCH,0
57194,attachment,jup_cp06_ar_falpha_stock_heavy_v3036,16323,jup,SEASON_3_LAUNCH,0
57195,attachment,jup_jp01_ar_golf36_bar_light_v3011,16324,jup,SEASON_3_LAUNCH,0
57196,attachment,jup_jp01_ar_golf36_bar_light_v3023,16325,jup,SEASON_3_LAUNCH,0
57197,attachment,jup_jp01_ar_golf36_grip_angled_v3011,16326,jup,SEASON_3_LAUNCH,0
57198,attachment,jup_jp01_ar_golf36_grip_angled_v3023,16327,jup,SEASON_3_LAUNCH,0
57199,attachment,jup_jp01_ar_golf36_mag_30_556n_v3011,16328,jup,SEASON_3_LAUNCH,0
57200,attachment,jup_jp01_ar_golf36_mag_30_556n_v3023,16329,jup,SEASON_3_LAUNCH,0
57201,attachment,jup_jp01_ar_golf36_modifier_v3011,16330,jup,SEASON_3_LAUNCH,0
57202,attachment,jup_jp01_ar_golf36_modifier_v3023,16331,jup,SEASON_3_LAUNCH,0
57203,attachment,jup_jp01_ar_golf36_pgrip_ske_v3011,16332,jup,SEASON_3_LAUNCH,0
57204,attachment,jup_jp01_ar_golf36_pgrip_v3023,16333,jup,SEASON_3_LAUNCH,0
57205,attachment,jup_jp01_ar_golf36_receiver_v3011,16334,jup,SEASON_3_LAUNCH,0
57206,attachment,jup_jp01_ar_golf36_receiver_v3023,16335,jup,SEASON_3_LAUNCH,0
57207,attachment,jup_jp01_ar_golf36_reflex_v3011,16336,jup,SEASON_3_LAUNCH,0
57208,attachment,jup_jp01_ar_golf36_reflex_v3023,16337,jup,SEASON_3_LAUNCH,0
57209,attachment,jup_jp01_ar_golf36_silencer_ar_01_v3023,16338,jup,SEASON_3_LAUNCH,0
57210,attachment,jup_jp01_ar_golf36_stock_skel_v3011,16339,jup,SEASON_3_LAUNCH,0
57211,attachment,jup_jp01_ar_golf36_stock_skel_v3023,16340,jup,SEASON_3_LAUNCH,0
57212,attachment,jup_jp02_sm_scharlie3_bar_lgtshort_v3035,16341,jup,SEASON_3_LAUNCH,0
57213,attachment,jup_jp02_sm_scharlie3_grip_angshort_v3035,16342,jup,SEASON_3_LAUNCH,0
57214,attachment,jup_jp02_sm_scharlie3_laserflash_v3035,16343,jup,SEASON_3_LAUNCH,0
57215,attachment,jup_jp02_sm_scharlie3_mag_30_9mm_v3035,16344,jup,SEASON_3_LAUNCH,0
57216,attachment,jup_jp02_sm_scharlie3_melee_sm01_v3035,16345,jup,SEASON_3_LAUNCH,0
57217,attachment,jup_jp02_sm_scharlie3_modifier_v3035,16346,jup,SEASON_3_LAUNCH,0
57218,attachment,jup_jp02_sm_scharlie3_pgrip_smg_v3035,16347,jup,SEASON_3_LAUNCH,0
57219,attachment,jup_jp02_sm_scharlie3_receiver_v3035,16348,jup,SEASON_3_LAUNCH,0
57220,attachment,jup_jp02_sm_scharlie3_stock_skel_v3035,16349,jup,SEASON_3_LAUNCH,0
57221,attachment,jup_jp03_sm_pmike_bar_v3024,16350,jup,SEASON_3_LAUNCH,0
57222,attachment,jup_jp03_sm_pmike_comp_sm_07_v3024,16351,jup,SEASON_3_LAUNCH,0
57223,attachment,jup_jp03_sm_pmike_laserads_v3024,16352,jup,SEASON_3_LAUNCH,0
57224,attachment,jup_jp03_sm_pmike_mag_30_9mm_v3024,16353,jup,SEASON_3_LAUNCH,0
57225,attachment,jup_jp03_sm_pmike_modifier_v3024,16354,jup,SEASON_3_LAUNCH,0
57226,attachment,jup_jp03_sm_pmike_pgrip_ass_v3024,16355,jup,SEASON_3_LAUNCH,0
57227,attachment,jup_jp03_sm_pmike_rec_v3024,16356,jup,SEASON_3_LAUNCH,0
57228,attachment,jup_jp03_sm_pmike_stock_ass_v3024,16357,jup,SEASON_3_LAUNCH,0
57229,attachment,jup_jp03_sm_pmike_underbarrel_v3024,16358,jup,SEASON_3_LAUNCH,0
57230,attachment,jup_jp04_sm_lwhiskey_00_v3033,16359,jup,SEASON_3_LAUNCH,0
57231,attachment,jup_jp04_sm_lwhiskey_00_v3065,16360,jup,SEASON_3_LAUNCH,0
57232,attachment,jup_jp04_sm_lwhiskey_bar_hvylong_v3065,16361,jup,SEASON_3_LAUNCH,0
57233,attachment,jup_jp04_sm_lwhiskey_comp_sm01_v3065,16362,jup,SEASON_3_LAUNCH,0
57234,attachment,jup_jp04_sm_lwhiskey_grip_angshort_v3033,16363,jup,SEASON_3_LAUNCH,0
57235,attachment,jup_jp04_sm_lwhiskey_mag_30_9mm_v3065,16364,jup,SEASON_3_LAUNCH,0
57236,attachment,jup_jp04_sm_lwhiskey_modifier_v3033,16365,jup,SEASON_3_LAUNCH,0
57237,attachment,jup_jp04_sm_lwhiskey_modifier_v3065,16366,jup,SEASON_3_LAUNCH,0
57238,attachment,jup_jp04_sm_lwhiskey_pgrip_tac_v3033,16367,jup,SEASON_3_LAUNCH,0
57239,attachment,jup_jp04_sm_lwhiskey_pgrip_v3065,16368,jup,SEASON_3_LAUNCH,0
57240,attachment,jup_jp04_sm_lwhiskey_reflex_v3065,16369,jup,SEASON_3_LAUNCH,0
57241,attachment,jup_jp04_sm_lwhiskey_stock_hvyskel_v3065,16370,jup,SEASON_3_LAUNCH,0
57242,attachment,jup_jp04_sm_lwhiskey_stockno_v3033,16371,jup,SEASON_3_LAUNCH,0
57243,attachment,jup_jp04_sm_lwhiskey_underbarrel_v3065,16372,jup,SEASON_3_LAUNCH,0
57244,attachment,jup_jp05_ar_foxtrot2000_acog_v3007,16373,jup,SEASON_3_LAUNCH,0
57245,attachment,jup_jp05_ar_foxtrot2000_bar_hvylong_v3007,16374,jup,SEASON_3_LAUNCH,0
57246,attachment,jup_jp05_ar_foxtrot2000_bar_v3906,16375,jup,SEASON_3_LAUNCH,0
57247,attachment,jup_jp05_ar_foxtrot2000_comp_ar_07_v3906,16376,jup,SEASON_3_LAUNCH,0
57248,attachment,jup_jp05_ar_foxtrot2000_mag_30_556n_v3007,16377,jup,SEASON_3_LAUNCH,0
57249,attachment,jup_jp05_ar_foxtrot2000_mag_30_556n_v3906,16378,jup,SEASON_3_LAUNCH,0
57250,attachment,jup_jp05_ar_foxtrot2000_minireflex_v3906,16379,jup,SEASON_3_LAUNCH,0
57251,attachment,jup_jp05_ar_foxtrot2000_modifier_v3007,16380,jup,SEASON_3_LAUNCH,0
57252,attachment,jup_jp05_ar_foxtrot2000_modifier_v3906,16381,jup,SEASON_3_LAUNCH,0
57253,attachment,jup_jp05_ar_foxtrot2000_pgrip_ass_v3007,16382,jup,SEASON_3_LAUNCH,0
57254,attachment,jup_jp05_ar_foxtrot2000_rec_v3007,16383,jup,SEASON_3_LAUNCH,0
57255,attachment,jup_jp05_ar_foxtrot2000_rec_v3906,16384,jup,SEASON_3_LAUNCH,0
57256,attachment,jup_jp05_ar_foxtrot2000_silencer_ar_02_v3007,16385,jup,SEASON_3_LAUNCH,0
57257,attachment,jup_jp05_ar_foxtrot2000_stock_heavy_v3906,16386,jup,SEASON_3_LAUNCH,0
57258,attachment,jup_jp05_ar_foxtrot2000_stock_reduc_v3007,16387,jup,SEASON_3_LAUNCH,0
57259,attachment,jup_jp05_ar_foxtrot2000_underbarrel_v3906,16388,jup,SEASON_3_LAUNCH,0
57260,attachment,jup_jp07_sm_uzulup_bar_long2_v3001,16389,jup,SEASON_3_LAUNCH,0
57261,attachment,jup_jp07_sm_uzulup_bar_long2_v3046,16390,jup,SEASON_3_LAUNCH,0
57262,attachment,jup_jp07_sm_uzulup_barsil_v3057,16391,jup,SEASON_3_LAUNCH,0
