string,string,localized_a,localized_a,string,string,string,string,string,string,string,string,string,string,int,string,string,string,string
35443,jup_aa_s3_w4_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SLIDING_OR_MIDAIR_SMG_KILLS_DESC,15,5000,,3,4,MP,1713974400,1716998399,1711055360,1714079359,0,,,,
35315,jup_aa_s3_w4_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_AR_LONGSHOTS_DESC,10,7500,,3,4,MP,1713974400,1716998399,1711055360,1714079359,0,,,,
35316,jup_aa_s3_w4_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_3_AR_KILLS_IN_A_MAG_DESC,10,7500,,3,4,MP,1713974400,1716998399,1711055360,1714079359,0,,,,
35317,jup_aa_s3_w4_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_AR_FULL_ATTACHMENTS_SPRINT_KILLS_DESC,20,10000,,3,4,MP,1713974400,1716998399,1711055360,1714079359,0,,,,
35319,jup_aa_s3_w4_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW_DESC,20,5000,,3,4,BR,1713974400,1716998399,1711055360,1714079359,0,,,,
35320,jup_aa_s3_w4_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST_DESC,20,7500,,3,4,BR,1713974400,1716998399,1711055360,1714079359,0,,,,
35321,jup_aa_s3_w4_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH_DESC,20,5000,,3,4,BR,1713974400,1716998399,1711055360,1714079359,0,,,,
35322,jup_aa_s3_w4_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER_DESC,20,7500,,3,4,BR,1713974400,1716998399,1711055360,1714079359,0,,,,
35323,jup_aa_s3_w4_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,3,4,BR,1713974400,1716998399,1711055360,1714079359,0,,,,
35324,jup_aa_s3_w4_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,3,4,BR,1713974400,1716998399,1711055360,1714079359,0,,,,
35325,jup_aa_s3_w4_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS_DESC,10,2500,,3,4,BR,1713974400,1716998399,1711055360,1714079359,0,,,,
35326,jup_aa_s3_w4_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W4_0_3_DESC,25,2500,,3,4,ZM,1713974400,1716998399,1711055360,1714079359,0,,,,
35327,jup_aa_s3_w4_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W4_1_3_DESC,300,5000,,3,4,ZM,1713974400,1716998399,1711055360,1714079359,0,,,,
35328,jup_aa_s3_w4_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W4_2_3_DESC,150,5000,,3,4,ZM,1713974400,1716998399,1711055360,1714079359,0,,,,
35329,jup_aa_s3_w4_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W4_3_3_DESC,750,5000,,3,4,ZM,1713974400,1716998399,1711055360,1714079359,0,,,,
35330,jup_aa_s3_w4_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W4_4_3_DESC,300,7500,,3,4,ZM,1713974400,1716998399,1711055360,1714079359,0,,,,
35331,jup_aa_s3_w4_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W4_5_3_DESC,20,7500,,3,4,ZM,1713974400,1716998399,1711055360,1714079359,0,,,,
35332,jup_aa_s3_w4_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W4_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W4_6_3_DESC,250,10000,,3,4,ZM,1713974400,1716998399,1711055360,1714079359,0,,,,
35247,jup_aa_tracker_s3_w4,a&JUP_CHALLENGE/WEEK_4_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W4_TRACKER_DESC,5,,52793,3,4,WeeklyTracker,1713974400,1716998399,1711055360,1714079359,0,58841+56482+56483+56484+2472,,,
35333,jup_aa_s3_w5_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_AKIMBO_KILLS_DESC,25,2500,,3,5,MP,1714579200,1716998399,1711660160,1714079359,0,,,,
35334,jup_aa_s3_w5_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_DMR_TAC_STANCE_DESC,15,5000,,3,5,MP,1714579200,1716998399,1711660160,1714079359,0,,,,
35335,jup_aa_s3_w5_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_DMR_CLEAN_KILLS_DESC,15,5000,,3,5,MP,1714579200,1716998399,1711660160,1714079359,0,,,,
35417,jup_aa_s3_w5_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SHOTGUN_HIPFIRE_CLEAN_KILLS_DESC,15,5000,,3,5,MP,1714579200,1716998399,1711660160,1714079359,0,,,,
35336,jup_aa_s3_w5_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SHOTGUN_ADS_1S1KS_DESC,25,7500,,3,5,MP,1714579200,1716998399,1711660160,1714079359,0,,,,
35337,jup_aa_s3_w5_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_DMR_DOUBLE_KILLS_DESC,20,7500,,3,5,MP,1714579200,1716998399,1711660160,1714079359,0,,,,
35338,jup_aa_s3_w5_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SHOTGUN_TRIPLE_KILLS_DESC,10,10000,,3,5,MP,1714579200,1716998399,1711660160,1714079359,0,,,,
35340,jup_aa_s3_w5_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_N_DESC,10,5000,,3,5,BR,1714579200,1716998399,1711660160,1714079359,0,,,,
35341,jup_aa_s3_w5_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_W_DESC,10,7500,,3,5,BR,1714579200,1716998399,1711660160,1714079359,0,,,,
35342,jup_aa_s3_w5_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_E_DESC,10,5000,,3,5,BR,1714579200,1716998399,1711660160,1714079359,0,,,,
35343,jup_aa_s3_w5_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_KILLS_S_DESC,10,7500,,3,5,BR,1714579200,1716998399,1711660160,1714079359,0,,,,
35344,jup_aa_s3_w5_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,3,5,BR,1714579200,1716998399,1711660160,1714079359,0,,,,
35345,jup_aa_s3_w5_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REVIVES_DESC,10,5000,,3,5,BR,1714579200,1716998399,1711660160,1714079359,0,,,,
35346,jup_aa_s3_w5_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,50,2500,,3,5,BR,1714579200,1716998399,1711660160,1714079359,0,,,,
35347,jup_aa_s3_w5_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W5_0_3_DESC,750,2500,,3,5,ZM,1714579200,1716998399,1711660160,1714079359,0,,,,
35348,jup_aa_s3_w5_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W5_1_3_DESC,200,5000,,3,5,ZM,1714579200,1716998399,1711660160,1714079359,0,,,,
35349,jup_aa_s3_w5_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W5_2_3_DESC,30,5000,,3,5,ZM,1714579200,1716998399,1711660160,1714079359,0,,,,
35350,jup_aa_s3_w5_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W5_3_3_DESC,150,5000,,3,5,ZM,1714579200,1716998399,1711660160,1714079359,0,,,,
35351,jup_aa_s3_w5_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W5_4_3_DESC,250,7500,,3,5,ZM,1714579200,1716998399,1711660160,1714079359,0,,,,
35352,jup_aa_s3_w5_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W5_5_3_DESC,5,7500,,3,5,ZM,1714579200,1716998399,1711660160,1714079359,0,,,,
35353,jup_aa_s3_w5_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W5_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W5_6_3_DESC,20,10000,,3,5,ZM,1714579200,1716998399,1711660160,1714079359,0,,,,
35248,jup_aa_tracker_s3_w5,a&JUP_CHALLENGE/WEEK_5_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W5_TRACKER_DESC,5,,55384,3,5,WeeklyTracker,1714579200,1716998399,1711660160,1714079359,0,55385+55386+55387+55388+62259+30287,,,
35354,jup_aa_s3_w6_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_BR_HEADSHOT_KILLS_DESC,15,2500,,3,6,MP,1715184000,1716998399,1712264960,1714079359,0,,,,
35355,jup_aa_s3_w6_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SMG_SCOPED_KILLS_DESC,25,5000,,3,6,MP,1715184000,1716998399,1712264960,1714079359,0,,,,
35356,jup_aa_s3_w6_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_BATTLE_RIFLE_ADS_MOVING_KILLS_DESC,20,5000,,3,6,MP,1715184000,1716998399,1712264960,1714079359,0,,,,
35444,jup_aa_s3_w6_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SMG_HIPFIRE_SILENCED_KILLS_DESC,15,5000,,3,6,MP,1715184000,1716998399,1712264960,1714079359,0,,,,
35357,jup_aa_s3_w6_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SINGLE_FIRE_KILLS_DESC,25,7500,,3,6,MP,1715184000,1716998399,1712264960,1714079359,0,,,,
35358,jup_aa_s3_w6_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_JUP_JP19_AR_ACHARLIE_QUICKSCOPE_DESC,15,7500,,3,6,MP,1715184000,1716998399,1712264960,1714079359,0,,,,
35359,jup_aa_s3_w6_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_JUP_JP17_SN_HSIERRA_SILENCED_1S1KS_DESC,15,10000,,3,6,MP,1715184000,1716998399,1712264960,1714079359,0,,,,
35361,jup_aa_s3_w6_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ESC_REGIONAL_CACHES_NE_DESC,20,7500,,3,6,BR,1715184000,1716998399,1712264960,1714079359,0,,,,
35362,jup_aa_s3_w6_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ESC_REGIONAL_CACHES_NW_DESC,20,5000,,3,6,BR,1715184000,1716998399,1712264960,1714079359,0,,,,
35363,jup_aa_s3_w6_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ESC_REGIONAL_CACHES_C_DESC,20,7500,,3,6,BR,1715184000,1716998399,1712264960,1714079359,0,,,,
35364,jup_aa_s3_w6_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ESC_REGIONAL_CACHES_SW_DESC,20,5000,,3,6,BR,1715184000,1716998399,1712264960,1714079359,0,,,,
35365,jup_aa_s3_w6_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,3,6,BR,1715184000,1716998399,1712264960,1714079359,0,,,,
35366,jup_aa_s3_w6_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,3,6,BR,1715184000,1716998399,1712264960,1714079359,0,,,,
35367,jup_aa_s3_w6_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_SQUADLAND_DESC,5,2500,,3,6,BR,1715184000,1716998399,1712264960,1714079359,0,,,,
35368,jup_aa_s3_w6_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W6_0_3_DESC,200,2500,,3,6,ZM,1715184000,1716998399,1712264960,1714079359,0,,,,
35369,jup_aa_s3_w6_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W6_1_3_DESC,75,5000,,3,6,ZM,1715184000,1716998399,1712264960,1714079359,0,,,,
35370,jup_aa_s3_w6_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W6_2_3_DESC,300,5000,,3,6,ZM,1715184000,1716998399,1712264960,1714079359,0,,,,
35371,jup_aa_s3_w6_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W6_3_3_DESC,750,5000,,3,6,ZM,1715184000,1716998399,1712264960,1714079359,0,,,,
35372,jup_aa_s3_w6_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W6_4_3_DESC,30,7500,,3,6,ZM,1715184000,1716998399,1712264960,1714079359,0,,,,
35373,jup_aa_s3_w6_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W6_5_3_DESC,20,7500,,3,6,ZM,1715184000,1716998399,1712264960,1714079359,0,,,,
35374,jup_aa_s3_w6_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W6_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W6_6_3_DESC,200,10000,,3,6,ZM,1715184000,1716998399,1712264960,1714079359,0,,,,
35249,jup_aa_tracker_s3_w6,a&JUP_CHALLENGE/WEEK_6_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W6_TRACKER_DESC,5,,55164,3,6,WeeklyTracker,1715184000,1716998399,1712264960,1714079359,0,55163+55025+3507,,,
35375,jup_aa_s3_w7_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_BURST_FIRE_KILLS_DESC,30,2500,,3,7,MP,1715788800,1716998399,1712869760,1714079359,0,,,,
35376,jup_aa_s3_w7_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SMG_SURVIVOR_KILLS_DESC,10,5000,,3,7,MP,1715788800,1716998399,1712869760,1714079359,0,,,,
35377,jup_aa_s3_w7_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_AR_RELOAD_KILLS_DESC,8,5000,,3,7,MP,1715788800,1716998399,1712869760,1714079359,0,,,,
35445,jup_aa_s3_w7_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_FINISHING_MOVES_DESC,3,5000,,3,7,MP,1715788800,1716998399,1712869760,1714079359,0,,,,
35378,jup_aa_s3_w7_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_LMG_FULLY_KITTED_MOUNTED_KILLS_DESC,20,7500,,3,7,MP,1715788800,1716998399,1712869760,1714079359,0,,,,
35379,jup_aa_s3_w7_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_JUP_JP05_AR_FOXTROT2000_9MM_AMP_DOUBLE_KILLS_DESC,5,7500,,3,7,MP,1715788800,1716998399,1712869760,1714079359,0,,,,
35380,jup_aa_s3_w7_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_AR_POINT_BLANK_CLEAN_KILLS_DESC,10,10000,,3,7,MP,1715788800,1716998399,1712869760,1714079359,0,,,,
35382,jup_aa_s3_w7_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW_DESC,10,5000,,3,7,BR,1715788800,1716998399,1712869760,1714079359,0,,,,
35383,jup_aa_s3_w7_br_1,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST_DESC,10,7500,,3,7,BR,1715788800,1716998399,1712869760,1714079359,0,,,,
35384,jup_aa_s3_w7_br_2,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH_DESC,10,5000,,3,7,BR,1715788800,1716998399,1712869760,1714079359,0,,,,
35385,jup_aa_s3_w7_br_3,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER_DESC,10,7500,,3,7,BR,1715788800,1716998399,1712869760,1714079359,0,,,,
35386,jup_aa_s3_w7_br_4,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,3,10000,,3,7,BR,1715788800,1716998399,1712869760,1714079359,0,,,,
35387,jup_aa_s3_w7_br_5,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REVIVES_DESC,5,5000,,3,7,BR,1715788800,1716998399,1712869760,1714079359,0,,,,
35388,jup_aa_s3_w7_br_6,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,30,2500,,3,7,BR,1715788800,1716998399,1712869760,1714079359,0,,,,
35389,jup_aa_s3_w7_zm_0,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W7_0_3_DESC,20,2500,,3,7,ZM,1715788800,1716998399,1712869760,1714079359,0,,,,
35390,jup_aa_s3_w7_zm_1,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W7_1_3_DESC,5,5000,,3,7,ZM,1715788800,1716998399,1712869760,1714079359,0,,,,
35391,jup_aa_s3_w7_zm_2,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W7_2_3_DESC,150,5000,,3,7,ZM,1715788800,1716998399,1712869760,1714079359,0,,,,
35392,jup_aa_s3_w7_zm_3,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W7_3_3_DESC,25,5000,,3,7,ZM,1715788800,1716998399,1712869760,1714079359,0,,,,
35393,jup_aa_s3_w7_zm_4,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W7_4_3_DESC,5,7500,,3,7,ZM,1715788800,1716998399,1712869760,1714079359,0,,,,
35394,jup_aa_s3_w7_zm_5,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W7_5_3_DESC,300,7500,,3,7,ZM,1715788800,1716998399,1712869760,1714079359,0,,,,
35395,jup_aa_s3_w7_zm_6,a&CHALLENGE/JUP_CH_WEEKLY_W7_CHALLENGE_COMPLETED,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_S3_W7_6_3_DESC,100,10000,,3,7,ZM,1715788800,1716998399,1712869760,1714079359,0,,,,
35250,jup_aa_tracker_s3_w7,a&JUP_CHALLENGE/WEEK_7_CHALLENGE_REWARD,a&CHALLENGE/JUP_CH_WEEKLY_W7_TRACKER_DESC,5,,57009,3,7,WeeklyTracker,1715788800,1716998399,1712869760,1714079359,0,60244+57011,,,
35396,jup_aa_s3_w8_mp_0,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_JUP_JP05_AR_FOXTROT2000_KILLS_DESC,20,2500,,3,8,MP,1716393600,1716998399,1713474560,1714079359,0,,,,
35397,jup_aa_s3_w8_mp_1,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_JUP_CP01_SM_COSCAR635_STOCK_HMR_AMP_KILLS_DESC,15,5000,,3,8,MP,1716393600,1716998399,1713474560,1714079359,0,,,,
35398,jup_aa_s3_w8_mp_2,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_BATTLE_RIFLE_DOUBLE_KILLS_DESC,5,5000,,3,8,MP,1716393600,1716998399,1713474560,1714079359,0,,,,
35418,jup_aa_s3_w8_mp_3,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SMG_UNAWARE_KILLS_DESC,15,5000,,3,8,MP,1716393600,1716998399,1713474560,1714079359,0,,,,
35399,jup_aa_s3_w8_mp_4,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_SLIDING_OR_MIDAIR_ADS_AR_KILLS_DESC,10,7500,,3,8,MP,1716393600,1716998399,1713474560,1714079359,0,,,,
35400,jup_aa_s3_w8_mp_5,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_BATTLE_RIFLE_HIPFIRE_KILLS_DESC,10,7500,,3,8,MP,1716393600,1716998399,1713474560,1714079359,0,,,,
35401,jup_aa_s3_w8_mp_6,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_CH_WEEKLY_JUP_CP19_DM_SBETA_BAR_1887_AMP_TRIPLE_KILLS_DESC,3,10000,,3,8,MP,1716393600,1716998399,1713474560,1714079359,0,,,,
35403,jup_aa_s3_w8_br_0,a&CHALLENGE/JUP_CH_WEEKLY_W8_CHALLENGE_COMPLETED,a&JUP_CHALLENGE/JUP_BR_WEEKLY_FK_REGIONAL_CACHES_N_DESC,20,5000,,3,8,BR,1716393600,1716998399,1713474560,1714079359,0,,,,
