string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
23561,jup_weekly_ch_s1_br_w6_d2_contracts,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,1,6,BR,1704909600,1706723999
23562,jup_weekly_ch_s1_br_w6_d1_kill_or_assist,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS_DESC,40,2500,,1,6,BR,1704909600,1706723999
16824,jup_aa_s1_w6_dmz_0,a&,a&,1,,,1,6,DMZ,1704909600,1706723999
16825,jup_aa_s1_w6_dmz_1,a&,a&,1,,,1,6,DMZ,1704909600,1706723999
16826,jup_aa_s1_w6_dmz_2,a&,a&,1,,,1,6,DMZ,1704909600,1706723999
16827,jup_aa_s1_w6_dmz_3,a&,a&,1,,,1,6,DMZ,1704909600,1706723999
16828,jup_aa_s1_w6_dmz_4,a&,a&,1,,,1,6,DMZ,1704909600,1706723999
16829,jup_aa_s1_w6_dmz_5,a&,a&,1,,,1,6,DMZ,1704909600,1706723999
16830,jup_aa_s1_w6_dmz_6,a&,a&,1,,,1,6,DMZ,1704909600,1706723999
16831,jup_aa_s1_w6_zm_0,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_MERC_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_MERC_KILLS_DESC,75,2500,,1,6,ZM,1704909600,1706723999
16832,jup_aa_s1_w6_zm_1,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_ACHARLIE450_AMP_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_ACHARLIE450_AMP_KILLS_DESC,100,5000,,1,6,ZM,1704909600,1706723999
16833,jup_aa_s1_w6_zm_2,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_AMP_ADS_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_AMP_ADS_KILLS_DESC,150,5000,,1,6,ZM,1704909600,1706723999
16834,jup_aa_s1_w6_zm_3,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_SCHARLIE_AMP_CRITS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_SCHARLIE_AMP_CRITS_DESC,150,5000,,1,6,ZM,1704909600,1706723999
16835,jup_aa_s1_w6_zm_4,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SH_OROMEO_AMP_EPIC_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SH_OROMEO_AMP_EPIC_KILLS_DESC,100,7500,,1,6,ZM,1704909600,1706723999
16836,jup_aa_s1_w6_zm_5,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CLEAR_ZOMBIE_STRONGHOLDS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CLEAR_ZOMBIE_STRONGHOLDS_DESC,3,7500,,1,6,ZM,1704909600,1706723999
16837,jup_aa_s1_w6_zm_6,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_FIRE_DAMAGE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_FIRE_DAMAGE_KILLS_DESC,200,10000,,1,6,ZM,1704909600,1706723999
16906,jup_aa_tracker_s1_w6,a&,a&,5,,17198,1,6,WeeklyTracker,1701885600,1706723999
25858,jup_weekly_ch_s1_mp_w7_d1_hipfire_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_HIPFIRE_KILLS_DESC,20,2500,,1,7,MP,1705514400,1706723999
25859,jup_weekly_ch_s1_mp_w7_d2_lmg_reload_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_LMG_RELOAD_KILLS_DESC,5,5000,,1,7,MP,1705514400,1706723999
25861,jup_weekly_ch_s1_mp_w7_d2_smg_double_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SMG_DOUBLE_KILLS_DESC,10,5000,,1,7,MP,1705514400,1706723999
25862,jup_weekly_ch_s1_mp_w7_d2_lmg_double_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_LMG_DOUBLE_KILLS_DESC,15,5000,,1,7,MP,1705514400,1706723999
25863,jup_weekly_ch_s1_mp_w7_d3_sm_coscar635_point_blank_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SM_COSCAR635_POINT_BLANK_KILLS_DESC,15,7500,,1,7,MP,1705514400,1706723999
25864,jup_weekly_ch_s1_mp_w7_d3_sm_coscar635_moving_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_SM_COSCAR635_MOVING_KILLS_DESC,20,7500,,1,7,MP,1705514400,1706723999
25865,jup_weekly_ch_s1_mp_w7_d4_3_smg_kills_without_dying,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_3_SMG_KILLS_WITHOUT_DYING_DESC,3,10000,,1,7,MP,1705514400,1706723999
23534,jup_weekly_ch_s1_br_w7_d2_northwest_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_NW_DESC,10,5000,,1,7,BR,1705514400,1706723999
23571,jup_weekly_ch_s1_br_w7_d3_east_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_EAST_DESC,10,7500,,1,7,BR,1705514400,1706723999
23536,jup_weekly_ch_s1_br_w7_d2_south_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_SOUTH_DESC,10,5000,,1,7,BR,1705514400,1706723999
23572,jup_weekly_ch_s1_br_w_d3_center_kills,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_KILLS_CENTER_DESC,10,7500,,1,7,BR,1705514400,1706723999
23538,jup_weekly_ch_s1_br_w7_d4_top_placement,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,1,7,BR,1705514400,1706723999
23539,jup_weekly_ch_s1_br_w7_d2_contracts,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,1,7,BR,1705514400,1706723999
23540,jup_weekly_ch_s1_br_w7_d1_any_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ANY_CACHES_DESC,50,2500,,1,7,BR,1705514400,1706723999
16852,jup_aa_s1_w7_dmz_0,a&,a&,1,,,1,7,DMZ,1705514400,1706723999
16853,jup_aa_s1_w7_dmz_1,a&,a&,1,,,1,7,DMZ,1705514400,1706723999
16854,jup_aa_s1_w7_dmz_2,a&,a&,1,,,1,7,DMZ,1705514400,1706723999
16855,jup_aa_s1_w7_dmz_3,a&,a&,1,,,1,7,DMZ,1705514400,1706723999
16856,jup_aa_s1_w7_dmz_4,a&,a&,1,,,1,7,DMZ,1705514400,1706723999
16857,jup_aa_s1_w7_dmz_5,a&,a&,1,,,1,7,DMZ,1705514400,1706723999
16858,jup_aa_s1_w7_dmz_6,a&,a&,1,,,1,7,DMZ,1705514400,1706723999
16859,jup_aa_s1_w7_zm_0,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_HIPFIRE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_HIPFIRE_KILLS_DESC,200,2500,,1,7,ZM,1705514400,1706723999
16860,jup_aa_s1_w7_zm_1,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_TOXIC_DAMAGE_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_TOXIC_DAMAGE_KILLS_DESC,75,5000,,1,7,ZM,1705514400,1706723999
16861,jup_aa_s1_w7_zm_2,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_5_SMG_RAPID_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_5_SMG_RAPID_KILLS_DESC,15,5000,,1,7,ZM,1705514400,1706723999
16862,jup_aa_s1_w7_zm_3,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_SPECIAL_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_LMG_SPECIAL_KILLS_DESC,5,5000,,1,7,ZM,1705514400,1706723999
16863,jup_aa_s1_w7_zm_4,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_COSCAR635_FULL_ATTACHMENTS_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_COSCAR635_FULL_ATTACHMENTS_KILLS_DESC,150,7500,,1,7,ZM,1705514400,1706723999
16864,jup_aa_s1_w7_zm_5,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_COSCAR635_MOVING_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_COSCAR635_MOVING_KILLS_DESC,150,7500,,1,7,ZM,1705514400,1706723999
16865,jup_aa_s1_w7_zm_6,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_10_SMG_KILLS_WITHOUT_GETTING_HIT,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_10_SMG_KILLS_WITHOUT_GETTING_HIT_DESC,10,10000,,1,7,ZM,1705514400,1706723999
16907,jup_aa_tracker_s1_w7,a&,a&,5,,36892,1,7,WeeklyTracker,1701885600,1706723999
25866,jup_weekly_ch_s1_mp_w8_d1_point_blank_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_POINT_BLANK_KILLS_DESC,15,2500,,1,8,MP,1706119200,1706723999
25867,jup_weekly_ch_s1_mp_w8_d2_jup_jp14_pi_rsierra12_bar_amp_longshot_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_JP14_PI_RSIERRA12_BAR_AMP_LONGSHOT_KILLS_DESC,3,5000,,1,8,MP,1706119200,1706723999
25868,jup_weekly_ch_s1_mp_w8_d2_jup_jp01_ar_golf36_bar_amp_clean_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_JP01_AR_GOLF36_BAR_AMP_CLEAN_KILLS_DESC,15,5000,,1,8,MP,1706119200,1706723999
25869,jup_weekly_ch_s1_mp_w8_d2_jup_jp02_sm_scharlie3_bar_amp_ads_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_JP02_SM_SCHARLIE3_BAR_AMP_ADS_KILLS_DESC,10,5000,,1,8,MP,1706119200,1706723999
25870,jup_weekly_ch_s1_mp_w8_d3_red_dot_pstl_or_tall_kills_headshot_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_RED_DOT_PSTL_OR_TALL_KILLS_HEADSHOT_KILLS_DESC,3,7500,,1,8,MP,1706119200,1706723999
25871,jup_weekly_ch_s1_mp_w8_d3_jup_las_fourx01_headshot_kills,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_LAS_FOURX01_HEADSHOT_KILLS_DESC,2,7500,,1,8,MP,1706119200,1706723999
25873,jup_weekly_ch_s1_mp_w8_d4_jup_cp01_sm_coscar635_bar_amp_kills_without_dying,a&CHALLENGE/JUP_CH_WEEKLY_CHALLENGE_COMPLETED,a&CHALLENGE/JUP_CH_WEEKLY_JUP_CP01_SM_COSCAR635_BAR_AMP_KILLS_WITHOUT_DYING_DESC,5,10000,,1,8,MP,1706119200,1706723999
23563,jup_weekly_ch_s1_br_w8_d2_northwest_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_NW_DESC,20,5000,,1,8,BR,1706119200,1706723999
23564,jup_weekly_ch_s1_br_w8_d3_east_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_EAST_DESC,20,7500,,1,8,BR,1706119200,1706723999
23565,jup_weekly_ch_s1_br_w8_d2_south_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_SOUTH_DESC,20,5000,,1,8,BR,1706119200,1706723999
23566,jup_weekly_ch_s1_br_w8_d3_center_caches,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER,a&JUP_CHALLENGE/JUP_BR_WEEKLY_REGIONAL_CACHES_CENTER_DESC,20,7500,,1,8,BR,1706119200,1706723999
23567,jup_weekly_ch_s1_br_w8_d4_top_placement,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT,a&JUP_CHALLENGE/JUP_BR_WEEKLY_PLACEMENT_DESC,5,10000,,1,8,BR,1706119200,1706723999
23568,jup_weekly_ch_s1_br_w8_d2_contracts,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_CONTRACTS_DESC,15,5000,,1,8,BR,1706119200,1706723999
23569,jup_weekly_ch_s1_br_w8_d1_kill_or_assist,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS,a&JUP_CHALLENGE/JUP_BR_WEEKLY_ELIMINATIONS_DESC,40,2500,,1,8,BR,1706119200,1706723999
16882,jup_aa_s1_w8_dmz_0,a&,a&,1,,,1,8,DMZ,1706119200,1706723999
16883,jup_aa_s1_w8_dmz_1,a&,a&,1,,,1,8,DMZ,1706119200,1706723999
16884,jup_aa_s1_w8_dmz_2,a&,a&,1,,,1,8,DMZ,1706119200,1706723999
16885,jup_aa_s1_w8_dmz_3,a&,a&,1,,,1,8,DMZ,1706119200,1706723999
16886,jup_aa_s1_w8_dmz_4,a&,a&,1,,,1,8,DMZ,1706119200,1706723999
16887,jup_aa_s1_w8_dmz_5,a&,a&,1,,,1,8,DMZ,1706119200,1706723999
16888,jup_aa_s1_w8_dmz_6,a&,a&,1,,,1,8,DMZ,1706119200,1706723999
16889,jup_aa_s1_w8_zm_0,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CRITICAL_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_CRITICAL_KILLS_DESC,15,2500,,1,8,ZM,1706119200,1706723999
16890,jup_aa_s1_w8_zm_1,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_ACHARLIE450_JUGGERNOG_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_BR_ACHARLIE450_JUGGERNOG_KILLS_DESC,150,5000,,1,8,ZM,1706119200,1706723999
16891,jup_aa_s1_w8_zm_2,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_AMP_PAP_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_AR_GOLF36_AMP_PAP_KILLS_DESC,100,5000,,1,8,ZM,1706119200,1706723999
16892,jup_aa_s1_w8_zm_3,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_JUP_ACHARLIED_AMP_STAMINUP_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_JUP_ACHARLIED_AMP_STAMINUP_KILLS_DESC,10,5000,,1,8,ZM,1706119200,1706723999
16893,jup_aa_s1_w8_zm_4,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SH_OROMEO_AMP_SPECIAL_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SH_OROMEO_AMP_SPECIAL_KILLS_DESC,5,7500,,1,8,ZM,1706119200,1706723999
16894,jup_aa_s1_w8_zm_5,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_SCHARLIE_AMP_MERC_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_SM_SCHARLIE_AMP_MERC_KILLS_DESC,75,7500,,1,8,ZM,1706119200,1706723999
16895,jup_aa_s1_w8_zm_6,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_WARLORD_KILLS,a&JUP_OB_WEEKLY/JUP_OB_WEEKLY_WARLORD_KILLS_DESC,1,10000,,1,8,ZM,1706119200,1706723999
16909,jup_aa_tracker_s1_w8_2,a&,a&,5,,,1,8,WeeklyTracker,1706119200,1706723999
14644,jup_aa_tracker_season_1,a&,a&,4,,,1,1,SeasonTracker,1701885600,1706723999
