string,string,string,string,string,string
sp_intcpt_cine_intro,52.32,57.79,^9Hassan:^7 So insolent and foul-mouthed. You will learn to respect me when your nation sees fire.,,
sp_intcpt_cine_intro,59.04,62.16,^8Graves:^7 You are in bed with the cartel, Hassan.,,
sp_intcpt_cine_intro,62.39,66.3,^8Graves:^7 If you disappeared, no one would know where to look for the fuckin' stain.,,
sp_intcpt_cine_intro,67.16,70.6,^9Hassan:^7 I have no doubt you'll take pleasure in torturing me.,,
sp_intcpt_cine_intro,70.6,72.01,^8Soap:^7 Who'd you get American missiles from?,,
sp_intcpt_cine_intro,72.79,76.06,^8Shepherd:^7 I don't care who they're from, I wanna know where they're going.,,
sp_intcpt_cine_intro,81.85,84.03,^8Graves:^7 Take a look around, Hassan.,,
sp_intcpt_cine_intro,84.43,90.22,^8Graves:^7 Now you can either become part of the food chain or you can start talking.,,
sp_intcpt_cine_intro,90.22,92.16,^9Hassan:^7 I'm a hostage here.,,
sp_intcpt_cine_intro,92.33,93.5,^9Hassan:^7 This is illegal.,,
sp_intcpt_cine_intro,93.5,95.13,^8Alejandro:^7 You're a prisoner of war.,,
sp_intcpt_cine_intro,95.28,99.19,^9Hassan:^7 Iran is not at war with Mexico. I've broken no laws.,,
sp_intcpt_cine_intro,99.2,101.84,^9Hassan:^7 These men and their commanders are the law breakers.,,
sp_intcpt_cine_intro,101.85,103.87,^8Soap:^7 You and your beloved General Ghorbrani broke every--,,
sp_intcpt_cine_intro,103.87,105.9,^9Hassan:^7 DO NOT SPEAK HIS NAME!,,
sp_intcpt_cine_intro,105.9,108.24,^9Hassan:^7 You executed him and you will pay for your crimes...,,
sp_intcpt_cine_intro,108.24,109.64,^9Hassan:^7 Only god can help you now...,,1
sp_intcpt_cine_intro,111.05,115.74,^8Shepherd:^7 I want this bastard in permanent custody or looking up at the goddamn grass...,,
sp_intcpt_cine_intro,115.89,122.76,^8Laswell:^7 General, killing Hassan is an act of war, keeping him is illegal. Right now, he is too hot to hold.,,
sp_intcpt_cine_intro,122.77,126.2,^8Shepherd:^7 Tell me you're getting something actionable, Laswell.,,
sp_intcpt_cine_intro,126.2,128.54,^8Laswell:^7 Working on it. Stand by.,,
sp_intcpt_cine_intro,129.48,132.45,^8Graves:^7 Actual, let me finish this.,,
sp_intcpt_cine_intro,132.45,134.32,^8Shepherd:^7 There is nothing I would like more.,,
sp_intcpt_cine_intro,134.62,139.78,^8Shepherd:^7 But Laswell's right. Without proof we need to turn him loose. See where he leads us.,,
sp_intcpt_cine_intro,139.79,142.29,^8Soap:^7 He's right here. You can't be serious.,,
sp_intcpt_cine_intro,142.3,145.42,^8Shepherd:^7 I'm afraid I am, son.,,
sp_intcpt_cine_intro,147.26,149.79,^8Ghost:^7 Did we get anything from his phone?,,
sp_intcpt_cine_intro,150.42,152.6,^8Laswell:^7 Affirmative. We got a hit.,,
sp_intcpt_cine_intro,152.92,154.95,^8Shepherd:^7 Good.,,
sp_intcpt_cine_intro,155.11,157.92,^8Shepherd:^7 Now take him back and let him go.,,
sp_intcpt_cine_intro,163.24,165.9,^8Alejandro:^7 Up, asshole. Come on.,,1
sp_intcpt_cine_intro,171.99,177,^8Laswell:^7 The data hacked from Hassan's phone in Mexico went through a cell tower off the Coast of Spain.,,
sp_intcpt_cine_intro,177,180.28,^8Laswell:^7 Hassan was communicating with someone there when we caught him.,,
sp_intcpt_cine_intro,180.29,183.56,^8Laswell:^7 Signals track to a hatchery used by the cartel as a smuggling front.,,
sp_intcpt_cine_intro,183.88,185.91,^8Laswell:^7 It's remote and on the water.,,
sp_intcpt_cine_intro,186.07,187.86,^8Price:^7 Perfect to move illegal cargo.,,
sp_intcpt_cine_intro,187.87,189.81,^8Gaz:^7 Including missiles.,,
sp_intcpt_cine_intro,189.81,192.77,^8Laswell:^7 We need to get on the ground and see if the missiles are there.,,
sp_intcpt_cine_intro,192.77,195.07,^8Laswell:^7 Imagery shows at least 4 structures and a lighthouse.,,
sp_intcpt_cine_intro,195.07,197.95,^8Laswell:^7 We need eyes inside but it's heavily guarded by cartel.,,
sp_intcpt_cine_intro,198.09,201.52,^8Price:^7 The high grass lends itself to concealment in the right gear.,,
sp_intcpt_cine_intro,201.52,203.08,^8Gaz:^7 Ghillie suits.,,
sp_intcpt_cine_intro,203.1,206.78,^8Laswell:^7 Exactly. I'll watch the coast for movement and provide exfil by boat.,,
sp_intcpt_cine_intro,206.83,209.33,^8Price:^7 You shouldn't be alone out there, Kate.,,
sp_intcpt_cine_intro,209.33,210.77,^8Price:^7 One is none.,,
sp_intcpt_cine_intro,210.77,212.3,^8Laswell:^7 Three's already a crowd.,,
sp_intcpt_cine_intro,212.3,214.68,^8Laswell:^7 We have no jurisdiction here, John.,,
sp_intcpt_cine_intro,214.68,219.21,^8Laswell:^7 We roll low and slow. This is unauthroized recon by fire.,,
sp_intcpt_cine_intro,219.22,220.78,^8Laswell:^7 We're off the books.,,
sp_intcpt_cine_intro,220.78,222.18,^8Laswell:^7 I'll call you when I'm in position.,,
sp_intcpt_cine_intro,222.19,225,^8Laswell:^7 Let's find these missiles before Hassan puts them in our backyard.,,
sp_intdic_cine_intro,4,4.9,^8Graves:^7 Have a seat.,,
sp_intdic_cine_intro,5.47,7.05,^8Graves:^7 Alright. How do you two know each other?,,
sp_intdic_cine_intro,7.05,8.29,^8Alejandro:^7 Know is a strong word.,,
sp_intdic_cine_intro,8.63,12.78,^9Valeria:^7 Strong words are important. Our word is our worth, right?,,1
sp_intdic_cine_intro,12.78,16.41,^8Alejandro:^7 Go to hell you fucking sonuvabitch-- I'm going to kill you.,,1
sp_intdic_cine_intro,14.53,15.6,^8Soap:^7 Alejandro-,,
sp_intdic_cine_intro,14.78,15.98,^8Rodolfo:^7 Calm down, Commander.,,1
sp_intdic_cine_intro,16.32,18.08,^8Alejandro:^7 Yeah!? Yeah!?,,
sp_intdic_cine_intro,20.94,22.18,^8Alejandro:^7 Go on.,,1
sp_intdic_cine_intro,22.18,23.02,^8Alejandro:^7 Tell them.,,
sp_intdic_cine_intro,23.08,24.66,^9Valeria:^7 I don't take orders anymore.,,
sp_intdic_cine_intro,25.54,28.66,^9Valeria:^7 Even the dogs in Las Almas know not to bark at me.,,
sp_intdic_cine_intro,28.66,29.52,^8Alejandro:^7 Look at this-,,1
sp_intdic_cine_intro,29.61,32.22,^8Alejandro:^7 She's ex-military. We served together.,,
sp_intdic_cine_intro,33.07,36.02,^9Valeria:^7 Different squads, same unit.,,
sp_intdic_cine_intro,36.03,40.8,^9Valeria:^7 You were the wild ones, huh... "los vaqueros.",,
sp_intdic_cine_intro,41.31,44.56,^8Valeria :^7 My squad was clean cut señores y señoras...,,
sp_intdic_cine_intro,44.56,46.49,^8Alejandro:^7 Until the raid on the son of La Araña.,,
sp_intdic_cine_intro,46.5,47.47,^8Alejandro:^7 Do you remember?,,1
sp_intdic_cine_intro,47.47,49.1,^9Valeria:^7 I remember perfectly.,,1
sp_intdic_cine_intro,49.1,52.73,^8Alejandro:^7 Her team was told to cordon off the city to keep out La Araña's enforcers and prevent the bloodshed.,,
sp_intdic_cine_intro,52.91,55.34,^9Valeria:^7 That's exactly what we did.,,
sp_intdic_cine_intro,55.34,57.95,^8Alejandro:^7 Well, you kept out his enforcers, because you were his enforcers, huh?,,
sp_intdic_cine_intro,57.95,60.9,^9Valeria:^7 He was escorted to the mountains without incident.,,
sp_intdic_cine_intro,61.61,64.39,^9Valeria:^7 Also to prevent bloodshed.,,
sp_intdic_cine_intro,64.39,65.9,^8Rodolfo:^7 He was supposed to go to prison.,,
sp_intdic_cine_intro,65.9,69.44,^8Graves:^7 So you killed him and you took over.,,
sp_intdic_cine_intro,70.13,74.44,^9Valeria:^7 I created a power vacuum... And I filled it.,,
sp_intdic_cine_intro,74.44,75.9,^9Valeria:^7 Las Almas needs me.,,
sp_intdic_cine_intro,75.9,79.95,^8Alejandro:^7 Las Almas needs soldiers, not sicarios...,,
sp_intdic_cine_intro,80.71,82.06,^8Alejandro:^7 And you...,,1
sp_intdic_cine_intro,83.42,86.16,^8Alejandro:^7 You disgrace the army.,,
sp_intdic_cine_intro,89.07,90.43,^8Alejandro:^7 And your brothers, no?,,1
sp_intdic_cine_intro,91.58,93.33,^8Graves:^7 Why're you doin' this?,,
sp_intdic_cine_intro,94.02,95.6,^9Valeria:^7 You tell me...,,
sp_intdic_cine_intro,95.6,98.41,^9Valeria:^7 you're the contractor, no?,,
sp_intdic_cine_intro,98.42,101.53,^9Valeria:^7 What you don't do your competitors will.,,
sp_intdic_cine_intro,101.53,104.7,^8Ghost:^7 You're a narco, harboring a terrorist.,,
sp_intdic_cine_intro,104.87,107.65,^9Valeria:^7 Terrorism is good for business. It's insurance.,,
sp_intdic_cine_intro,107.65,109.4,^8Alejandro:^7 What the fuck does that mean?,,
sp_intdic_cine_intro,109.4,115.42,^9Valeria:^7 Can you get your fucking head out of your ass for a second? For fuck's sake, Alejandro.,,1
sp_intdic_cine_intro,117.48,123.5,^9Valeria:^7 As long as there is a war on terror, there will be no real war on drugs.,,
sp_intdic_cine_intro,124.52,128.5,^9Valeria:^7 To find your so called terrorist, and your missiles, you need me.,,
sp_intdic_cine_intro,129.87,131.96,^9Valeria:^7 To prevent bloodshed.,,
sp_intdic_cine_intro,131.96,133.12,^8Alejandro:^7 No. I'm not doing this...,,
sp_intdic_cine_intro,133.12,134.36,^8Soap:^7 Doesn't change anything.,,
sp_intdic_cine_intro,134.36,136.62,^8Alejandro:^7 It changes everything!,,
sp_intdic_cine_intro,136.63,138.24,^8Alejandro:^7 FUCK!,,
sp_intdic_cine_intro,139.7,142.13,^8Alejandro:^7 Don't make a deal with her...,,
sp_intdic_cine_intro,142.64,144.74,^8Alejandro:^7 It won't end well.,,
sp_intdic_cine_intro,149.14,151.92,^8Soap:^7 Looks like it's your turn to tell the truth.,,
sp_intdic_cine_intro,154.31,157.78,^8Graves:^7 I want the missiles, I want the target and I want Hassan.,,
sp_intdic_cine_intro,157.78,164.06,^8Graves:^7 And you've got 10 seconds or I'm gonna show you the difference between the military and me.,,
sp_intdic_cine_intro,164.06,168.76,^9Valeria:^7 I don't know the targets. I'm a courier. I move things.,,
sp_intdic_cine_intro,169.49,175.68,^9Valeria:^7 I can tell you where to find the missiles. When you return, I'll tell you where Hassan is.,,
sp_intdic_cine_intro,175.86,179.31,^9Valeria:^7 In exchange, you will let me go. And get the fuck out of Las Almas.,,
sp_intdic_cine_intro,179.32,181.46,^9Valeria:^7 Now leave-,,1
sp_intdic_cine_intro,185.68,186.75,^8Graves:^7 Deal.,,
sp_intdic_cine_intro,186.88,189.96,^8Graves:^7 Until then... you're stayin' right here.,,
sp_intdic_cine_intro,194.27,201.49,^8Shepherd:^7 Coordinates obtained through interrogation confirm an oil rig 400 nautical miles offshore in the Gulf of Mexico.,,
sp_intdic_cine_intro,201.5,207.69,^8Shepherd:^7 The rig is no longer active and is currently in use by the cartel as a smuggling dead drop.,,
sp_intdic_cine_intro,207.69,212.01,^8Shepherd:^7 A cargo ship is anchored 500 meters to its northwest.,,
sp_intdic_cine_intro,212.01,216.77,^8Shepherd:^7 Surveillance saw personnel moving a large container from the ship to the rig.,,
sp_intdic_cine_intro,216.77,222.31,^8Shepherd:^7 That container is now on top of the platform. We believe this is the missile.,,
sp_intdic_cine_intro,222.31,229.53,^8Shepherd:^7 TF 141, Colonel Vargas and Shadow Company will infil three boat teams for a simultaneous takedown of both targets.,,
sp_intdic_cine_intro,229.53,232.15,^8Shepherd:^7 Ghost will lead the ship assault team.,,
sp_intdic_cine_intro,232.15,236.6,^8Shepherd:^7 Graves, Soap, and Alejandro will engage the oil rig and disarm the missile.,,
sp_intdic_cine_intro,236.6,239.67,^8Shepherd:^7 All shooters will give no quarter.,,
sp_intdic_cine_intro,239.68,242.96,^8Shepherd:^7 Your orders are to eliminate all threats.,,
sp_mtg_cine_intro,0.98,2.68,^8Shepherd:^7 All right, clear the room.,,
sp_mtg_cine_intro,4.01,6.46,^8Shepherd:^7 Let's go - everybody out, now.,,
sp_mtg_cine_intro,16.42,19.82,^8Shepherd:^7 Iran is in possession of American missiles.,,
sp_mtg_cine_intro,19.94,22.38,^8Laswell:^7 American missiles in AQ's hands.,,
sp_mtg_cine_intro,22.5,29.07,^8Shepherd:^7 Hassan has been passing out our ballistic missiles like it's fucking Halloween and we didn't know about it?,,
sp_mtg_cine_intro,29.79,31.38,^8Laswell:^7 Gives Iran plausible deniability.,,
sp_mtg_cine_intro,31.5,38.19,^8Shepherd:^7 Oh, deniability my ass- Iran's all over this. I wanna know how many they have and where they intend to use 'em.,,
sp_mtg_cine_intro,38.67,41.59,^8Laswell:^7 If Hassan is moving missiles he has a smuggling partner.,,
sp_mtg_cine_intro,41.96,46.21,^8Shepherd:^7 Well then, I would advise you to find out who that is.,,
sp_mtg_cine_intro,46.56,48.52,^8Laswell:^7 Give my team two hours with those missiles, sir.,,
sp_mtg_cine_intro,48.77,51.09,^8Laswell:^7 I will know everybody who's ever breathed on them.,,
sp_mtg_cine_intro,51.09,53.51,^8Shepherd:^7 Negative. I want 'em destroyed.,,
sp_mtg_cine_intro,53.53,56.55,^8Laswell:^7 General, there's valuable intel there.,,
sp_mtg_cine_intro,56.79,61.9,^8Shepherd:^7 This is an intelligence failure, Laswell... It's not gonna be a tactical one.,,
sp_mtg_cine_intro,61.9,68.97,^8Shepherd:^7 There will be 500 enemy soldiers on that site by sunrise. We need a win fast.,,
sp_mtg_cine_intro,70.66,77.35,^8Shepherd:^7 Gold Eagle Actual to Ghost- Move your team and call for fire, I want those weapons destroyed.,,
sp_mtg_cine_intro,77.7,79.17,^8Ghost:^7 Roger that, Actual.,,
sp_mtg_cine_intro,79.18,80.63,^8Laswell:^7 Amsterdam.,,
sp_mtg_cine_intro,81.85,85.01,^8Shepherd:^7 What the hell's Amsterdam got to do with this?,,
sp_mtg_cine_intro,85.1,86.6,^8Laswell:^7 It's a smuggling hub.,,
sp_mtg_cine_intro,87.32,89.99,^8Laswell:^7 Ports and canals are insecure. Iran has friends there...,,
sp_mtg_cine_intro,90.85,92.3,^8Laswell:^7 We do too.,,
sp_mtg_cine_intro,92.31,93.28,^8Shepherd:^7 Who?,,
sp_mtg_cine_intro,93.28,94.68,^8Laswell:^7 The Captain.,,
sp_mtg_cine_intro,95.46,98.51,^8Laswell:^7 He's tracking an AQ cell in country as we speak.,,
sp_mtg_cine_intro,99.11,102.88,^8Shepherd:^7 Well, that's the first good news I've heard all day.,,
sp_mtg_cine_intro,104.34,106.65,^8Laswell:^7 I'll link up with him and handle this myself, sir.,,
sp_mtg_cine_intro,107.14,109.7,^8Shepherd:^7 Kate Laswell back in the field...?,,
sp_mtg_cine_intro,109.94,111.28,^8Laswell:^7 I want this done right.,,
sp_mtg_cine_intro,111.64,113.11,^8Laswell:^7 No mistakes.,,
sp_mtg_cine_intro,113.12,115.29,^8Shepherd:^7 My sentiments exactly.,,
sp_mtg_cine_intro,115.3,116.52,^8Shepherd:^7 Kate...,,
sp_mtg_cine_intro,117.01,122.59,^8Shepherd:^7 I want Hassan boxed up and gift-wrapped. Until then...,,
sp_mtg_cine_intro,122.95,125.03,^8Shepherd:^7 you keep this tight.,,
sp_mtg_cine_intro,126.35,129.15,^8Laswell:^7 Naturally. Sir.,,
sp_mtg_cine_intro,133.05,136.08,AMSTERDAM,,
sp_mtg_cine_intro,136.08,137.54,^8Price:^7 What's your ETA?,,
sp_mtg_cine_intro,137.55,139.88,^8Laswell:^7 Less than an hour. Where are you now?,,
sp_mtg_cine_intro,139.88,142.94,^8Price:^7 Canals. Under a bridge, watching an AQ boat.,,
sp_mtg_cine_intro,142.94,145.15,^8Laswell:^7 Is it carrying a missile container?,,
sp_mtg_cine_intro,145.89,147.88,^8Price:^7 Negative, not this one.,,
sp_mtg_cine_intro,148.01,150.8,^8Laswell:^7 Well, let's hope it leads us to the one that does.,,
sp_mtg_cine_intro,150.8,152.01,^8Price:^7 I'll be in touch.,,
sp_mtg_cine_intro,153.23,154.32,^8Price:^7 Gaz-,,
sp_mtg_cine_intro,154.33,155.78,^8Price:^7 You set?,,
sp_mtg_cine_intro,155.79,157,^8Gaz:^7 Good here, Cap.,,
sp_mtg_cine_intro,157,159.31,^8Price:^7 Let's get after it.,,
sp_nwr_cine_intro,5.25,7.1,^8Ghost:^7 Bloody fucking hell.,,
sp_nwr_cine_intro,9.17,11.92,^8Ghost:^7 Direct... Target destroyed...,,
sp_nwr_cine_intro,14.68,19.46,MODERN WARFARE II,,
sp_nwr_cine_intro,22.13,25.24,SEVERAL MONTHS LATER,,
sp_nwr_cine_intro,25.55,27.06,^8Shepherd:^7 Come in.,,
sp_nwr_cine_intro,28.52,29.58,^8Shepherd:^7 Laswell.,,
sp_nwr_cine_intro,29.58,30.64,^8Laswell:^7 General Shepherd.,,
sp_nwr_cine_intro,31.09,35.3,^8Shepherd:^7 Boy, I know that look. Are we at war?,,
sp_nwr_cine_intro,36.32,37.6,^8Laswell:^7 You would be the first to know, sir.,,
sp_nwr_cine_intro,37.83,39.79,^8Shepherd:^7 Damn right I would. Talk to me.,,
sp_nwr_cine_intro,40.91,42.76,^8Laswell:^7 We have a hit on Ghorbrani's second-in-command.,,
sp_nwr_cine_intro,44.34,47.98,^8Shepherd:^7 Hassan Zyani. Quds Force Major.,,
sp_nwr_cine_intro,49.34,50.7,^8Laswell:^7 He's taken up the mantle for Iran.,,
sp_nwr_cine_intro,50.7,52.24,^8Shepherd:^7 Supplying terrorists.,,
sp_nwr_cine_intro,52.81,54.43,^8Laswell:^7 Money, weapons, intel.,,
sp_nwr_cine_intro,54.43,55.61,^8Shepherd:^7 Well, he's ambitious.,,
sp_nwr_cine_intro,55.63,58.94,^8Laswell:^7 He's dangerous, sir. He wants retaliation for the Ghorbrani strike.,,
sp_nwr_cine_intro,59.48,61.49,^8Laswell:^7 He's planning something.,,
sp_nwr_cine_intro,61.5,63.58,^8Shepherd:^7 We can't take him in Iran.,,
sp_nwr_cine_intro,67.4,72.06,^8Laswell:^7 He's not in Iran, sir. He's on the ground in Al Mazrah.,,
sp_nwr_cine_intro,72.06,74.36,^8Shepherd:^7 What the hell is he doing in Al Mazrah?,,
sp_nwr_cine_intro,74.36,76.1,^8Laswell:^7 There is only one way to find out, sir.,,
sp_nwr_cine_intro,77.56,78.73,^8Shepherd:^7 Well, let's get him.,,
sp_nwr_cine_intro,79.91,80.92,^8Laswell:^7 When?,,
sp_nwr_cine_intro,81.26,82.77,^8Shepherd:^7 What time is it now?,,
sp_nwr_cine_intro,85.92,87.09,^8Laswell:^7 Who do we send?,,
sp_nwr_cine_intro,92.94,94.57,^8Shepherd:^7 You're wheels-up in five.,,
sp_nwr_cine_intro,94.67,95.52,^8Ghost:^7 Roger.,,
sp_nwr_cine_intro,95.53,99.4,^8Shepherd:^7 Marines are loading in now. You and the Sergeant are leading the way on this.,,
sp_nwr_cine_intro,99.56,100.53,^8Ghost:^7 The Sergeant?,,
sp_nwr_cine_intro,100.73,101.94,^8Shepherd:^7 Soap MacTavish.,,
sp_nwr_cine_intro,101.94,104.34,^8Soap:^7 Let's get ourselves a win, yeah, Lt.?,,
sp_nwr_cine_intro,104.54,106.36,^8Soap:^7 Save ya a seat, sir...,,
sp_nwr_cine_intro,107.63,109.46,^8Ghost:^7 Fucking hell...,,
sp_nwr_cine_intro,109.68,110.78,^8Shepherd:^7 Ghost- you copy?,,
sp_nwr_cine_intro,111.13,112.3,^8Ghost:^7 Yes, sir.,,
sp_nwr_cine_intro,112.3,112.99,^8Shepherd:^7 Any issues?,,
sp_nwr_cine_intro,113,114.16,^8Ghost:^7 Negative, sir.,,
sp_nwr_cine_intro,114.16,115.91,^8Ghost:^7 Out here.,,
sp_nwr_cine_intro,116.2,119.08,^8Laswell:^7 Airstrikes are hitting enemy positions bordering Al Mazrah.,,
sp_nwr_cine_intro,119.16,125.56,^8Laswell:^7 Intel confirms a concentration of AQ fighters converging in the valley. We believe they're protecting something.,,
sp_nwr_cine_intro,125.57,128.79,^8Laswell:^7 Surveillance indicates soldiers guarding three structures.,,
sp_nwr_cine_intro,128.95,131.23,^8Laswell:^7 Major Hassan may be holed up inside.,,
sp_nwr_cine_intro,131.28,136.05,^8Laswell:^7 Ghost and Soap will lead a Marine Special Operations unit to kill or capture Hassan, tonight.,,
sp_nwr_cine_intro,136.18,140.92,^8Laswell:^7 One helo will insert two teams at separate offset points bordering the target area.,,
sp_nwr_cine_intro,140.93,146.34,^8Laswell:^7 Bravo Team will sweep and clear buildings one and two. Alpha Team takes building three.,,
sp_nwr_cine_intro,146.35,151.79,^8Laswell:^7 All shooters have execute authority but we want Hassan alive for interrogation.,,
sp_nwr_cine_intro,152.11,155.66,^8Laswell:^7 And be advised. Major Hassan is AQ's lifeline.,,
sp_nwr_cine_intro,155.67,158.44,^8Laswell:^7 If he is there, they will die for him.,,
sp_nwr_cine_intro,158.55,160,^8Laswell:^7 Good Hunting...,,
sp_pri_cine_intro,4.45,5.25,^8Soap:^7 Where are we?,,
sp_pri_cine_intro,5.67,7.34,^8Ghost:^7 Alejandro's safehouse.,,
sp_pri_cine_intro,7.35,9.54,^8Ghost:^7 Gave me the location just in case.,,
sp_pri_cine_intro,9.56,10.6,^8Soap:^7 Why didn't he tell me?,,
sp_pri_cine_intro,10.72,11.89,^8Ghost:^7 It was need to know.,,
sp_pri_cine_intro,12.75,13.67,^8Soap:^7 What if I needed to know--?,,
sp_pri_cine_intro,13.67,14.59,^8Ghost:^7 ---Shhh.,,
sp_pri_cine_intro,23.3,24.22,^8Soap:^7 Pressure plate...,,
sp_pri_cine_intro,24.22,25.63,^8Ghost:^7 Alejandro rigged it.,,
sp_pri_cine_intro,26.37,28.15,^8Soap:^7 Smart bastard.,,
sp_pri_cine_intro,28.65,29.57,^8Ghost:^7 There.,,
sp_pri_cine_intro,35.14,36.55,^8Ghost:^7 Don't move.,,
sp_pri_cine_intro,39.15,40.06,^8Rodolfo:^7 Who's there?,,1
sp_pri_cine_intro,40.43,41.6,^8Soap:^7 Rodolfo!,,
sp_pri_cine_intro,42.11,42.78,^8Rodolfo:^7 Soap!,,
sp_pri_cine_intro,43.15,44.07,^8Rodolfo:^7 Ghost!,,
sp_pri_cine_intro,44.07,44.87,^8Rodolfo:^7 You're alive!,,
sp_pri_cine_intro,44.99,46.16,^8Ghost:^7 Affirmative.,,
sp_pri_cine_intro,49.5,50.79,^8Rodolfo:^7 Good to see you, amigos.,,
sp_pri_cine_intro,50.79,52,^8Soap:^7 Same, friend.,,1
sp_pri_cine_intro,52.5,53.29,^8Rodolfo:^7 Nice throw.,,
sp_pri_cine_intro,54.78,55.82,^8Rodolfo:^7 Where were you guys?,,
sp_pri_cine_intro,55.94,57.23,^8Ghost:^7 On the run.,,
sp_pri_cine_intro,57.23,58.16,^8Soap:^7 I was on the run.,,
sp_pri_cine_intro,58.17,59.66,^8Soap:^7 Ghost waited for me.,,
sp_pri_cine_intro,59.76,60.92,^8Rodolfo:^7 Of course, no?,,
sp_pri_cine_intro,61.17,61.6,^8Soap:^7 No.,,
sp_pri_cine_intro,61.6,62.84,^8Ghost:^7 Yes-,,
sp_pri_cine_intro,62.9,64.25,^8Ghost:^7 We're a team...,,
sp_pri_cine_intro,64.26,65.44,^8Ghost:^7 All of us.,,
sp_pri_cine_intro,66.1,69.15,^8Ghost:^7 This happened on my watch and I'll need help to fix it.,,
sp_pri_cine_intro,69.81,71.72,^8Ghost:^7 No one fights alone.,,
sp_pri_cine_intro,72.71,74.12,^8Rodolfo:^7 Why did Graves turn?,,
sp_pri_cine_intro,74.12,75.29,^8Soap:^7 We don't know.,,
sp_pri_cine_intro,75.29,76.94,^8Rodolfo:^7 Las Almas can corrupt anyone.,,
sp_pri_cine_intro,76.95,77.99,^8Soap:^7 Not us.,,
sp_pri_cine_intro,78.04,83.91,^8Ghost:^7 For now, General Shepherd, Laswell and anyone else outside this room is considered a hostile.,,
sp_pri_cine_intro,83.99,84.99,^8Ghost:^7 With one exception.,,
sp_pri_cine_intro,85,86.31,^8Soap:^7 Alejandro...?,,
sp_pri_cine_intro,86.43,87.82,^8Ghost:^7 We need him back.,,
sp_pri_cine_intro,87.83,88.94,^8Rodolfo:^7 Come...,,1
sp_pri_cine_intro,90.79,92.65,^8Rodolfo:^7 Graves is holding him here.,,
sp_pri_cine_intro,92.66,94.76,^8Soap:^7 His own personal black site prison.,,
sp_pri_cine_intro,94.76,96.49,^8Rodolfo:^7 My team is locked in there too.,,
sp_pri_cine_intro,96.49,97.6,^8Soap:^7 How do we get 'em back?,,
sp_pri_cine_intro,97.6,99.2,^8Ghost:^7 By breaking in.,,
sp_pri_cine_intro,99.21,100.94,^8Soap:^7 And that's why I love the Ghost.,,
sp_pri_cine_intro,100.94,103.16,^8Ghost:^7 It's gonna take more than this.,,
sp_pri_cine_intro,107.86,109.22,^8Rodolfo:^7 It's well stocked.,,
sp_pri_cine_intro,109.35,110.21,^8Ghost:^7 Alright.,,
sp_pri_cine_intro,110.22,112.81,^8Soap:^7 My man- We're gonna need new wheels.,,
sp_pri_cine_intro,112.93,114.67,^8Soap:^7 Preferably up-armored.,,
sp_pri_cine_intro,119.49,121.84,^8Ghost:^7 Alejandro thought of everything.,,
sp_pri_cine_intro,121.84,124.07,^8Soap:^7 Yeah he did.,,
sp_pri_cine_intro,125.3,127.34,^8Soap:^7 Let's go get him.,,
sp_pri_cine_intro,127.97,131,^8Rodolfo:^7 The old prison is in a remote area outside Las Almas.,,
sp_pri_cine_intro,131.01,135.06,^8Rodolfo:^7 It was maximum security until the narcos took over, and it was permanently closed.,,
sp_pri_cine_intro,135.06,139.04,^8Rodolfo:^7 There is no airstrip but expect helos for security and resupply.,,
sp_pri_cine_intro,139.04,142.24,^8Ghost:^7 We'll drive to an offset and ruck up to our infil- here.,,
sp_pri_cine_intro,142.24,146.77,^8Ghost:^7 If the security towers are manned we'll need to take them out first and rope up the wall for entry.,,
sp_pri_cine_intro,146.77,147.78,^8Soap:^7 What about cameras?,,
sp_pri_cine_intro,147.78,149.39,^8Rodolfo:^7 There's CCTV's in the security room.,,
sp_pri_cine_intro,149.4,153.01,^8Ghost:^7 We'll use them to locate Alejandro and the rest of your men.,,
sp_pri_cine_intro,153.01,154.8,^8Soap:^7 Let's divide and conquer.,,
sp_pri_cine_intro,154.8,159.45,^8Soap:^7 While Rudy finds Al, I'll use the cams to help Ghost plant charges in key areas.,,
sp_pri_cine_intro,159.45,161.53,^8Ghost:^7 Diversions and sabotage.,,
sp_pri_cine_intro,161.53,162.54,^8Ghost:^7 Nice, Johnny.,,
sp_pri_cine_intro,162.55,164.28,^8Soap:^7 I learned from the best, Lt..,,
sp_pri_cine_intro,164.28,169.9,^8Soap:^7 Once we pinpoint Alejandro and Los Vaqueros, we regroup and pry 'em loose.,,
sp_pri_cine_intro,169.9,173.88,^8Rodolfo:^7 We'll carry extra guns in to arm my men and fight our way out the way we came in.,,
sp_pri_cine_intro,173.88,175.53,^8Ghost:^7 Any questions?,,
sp_pri_cine_intro,175.54,178,^8Soap:^7 What are we waiting for...?,,
sp_prty_cine_intro,1.65,2.64,^8Laswell:^7 Farah, thank you.,,
sp_prty_cine_intro,2.64,3.49,^8Farah:^7 I owed you one.,,
sp_prty_cine_intro,3.5,4.6,^8Price:^7 It was the other way around.,,
sp_prty_cine_intro,4.93,5.79,^8Farah:^7 We're even then.,,
sp_prty_cine_intro,6.48,8.13,^8Farah:^7 May good luck find us all.,,1
sp_prty_cine_intro,8.42,9.58,^8Farah:^7 Until next time, Captain.,,
sp_prty_cine_intro,9.97,11.42,^8Farah:^7 My fighters, mount up! Let's clear out...!,,1
sp_prty_cine_intro,11.81,12.76,^8Price:^7 I'm sorry. I couldn't let them--,,
