string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
item,loot_key_server_room,key,4,1,8397,small&nobr&pristine&keytier3,150,,,,,x32#hash_c7c1c378,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_server_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_server_room_used,key,4,1,8359,small&nobr&used&keytier3,150,,,,,x32#hash_c7c1b9fb,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_server_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_server_room_worn,key,4,1,8375,small&nobr&worn&keytier3,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_server_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sunken_top_office,key,4,1,8442,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1b9d6,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sunken_top_office,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sunken_top_office_used,key,4,1,8566,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1c8f8,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sunken_top_office_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sunken_top_office_worn,key,4,1,8631,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1c41c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sunken_top_office_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sunken_2nd_office,key,4,1,8368,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fdf2,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sunken_2nd_office,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sunken_2nd_office_used,key,4,1,8420,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fdf2,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sunken_2nd_office_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sunken_2nd_office_worn,key,4,1,8354,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fdf2,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sunken_2nd_office_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hotel_room1,key,4,1,8371,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1bd26,x32#hash_c7c1fd16,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hotel_room1,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hotel_room1_used,key,4,1,8480,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c1fd16,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hotel_room1_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hotel_room1_worn,key,4,1,8541,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1b042,x32#hash_c7c1fd16,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hotel_room1_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hotel_room2,key,4,1,8390,small&nobr&pristine&keytier3,150,,,,,x32#hash_c7c1ab2a,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hotel_room2,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hotel_room2_used,key,4,1,8570,small&nobr&used&keytier3,150,,,,,x32#hash_c7c1c19f,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hotel_room2_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hotel_room2_worn,key,4,1,8552,small&nobr&worn&keytier3,150,,,,,x32#hash_c7c1bdb6,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hotel_room2_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_dressing_room,key,4,1,8363,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20557,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_dressing_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_dressing_room_used,key,4,1,8376,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20557,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_dressing_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_dressing_room_worn,key,4,1,8597,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20557,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_dressing_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sec_camera_room,key,4,1,8381,small&nobr&pristine&keytier3,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sec_camera_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sec_camera_room_used,key,4,1,8419,small&nobr&used&keytier3,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sec_camera_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_sec_camera_room_worn,key,4,1,8413,small&nobr&worn&keytier3,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_sec_camera_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_gaming_room,key,4,1,8553,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_gaming_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_gaming_room_used,key,4,1,8360,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1bd6b,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_gaming_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_gaming_room_worn,key,4,1,8561,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1b902,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_gaming_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fishing_shack,key,4,1,8605,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fishing_shack,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fishing_shack_used,key,4,1,8377,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1b6db,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fishing_shack_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fishing_shack_worn,key,4,1,8568,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1b221,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fishing_shack_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_mountain_top,key,4,1,8464,small&nobr&pristine&keytier3,150,,,,,x32#hash_c7c1c645,x32#hash_c7c1ffc1,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_mountain_top,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_mountain_top_used,key,4,1,8494,small&nobr&used&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c1ffc1,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_mountain_top_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_mountain_top_worn,key,4,1,8412,small&nobr&worn&keytier3,150,,,,,x32#hash_c7c1aef4,x32#hash_c7c1ffc1,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_mountain_top_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_spotters_view,key,4,1,8555,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1c2df,x32#hash_c7c1fed2,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_spotters_view,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_spotters_view_used,key,4,1,8603,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fed2,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_spotters_view_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_spotters_view_worn,key,4,1,8402,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c1fed2,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_spotters_view_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_grocery_office,key,4,1,8383,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1b0b9,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_grocery_office,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_grocery_office_used,key,4,1,8466,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_grocery_office_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_grocery_office_worn,key,4,1,8399,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c05dbc,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_grocery_office_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_neigh_storage_room,key,4,1,8357,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1c5bb,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_neigh_storage_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_neigh_storage_room_used,key,4,1,8478,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1ba28,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_neigh_storage_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_neigh_storage_room_worn,key,4,1,8392,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_neigh_storage_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_airport_lounge,key,4,1,10530,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_airport_lounge,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_airport_lounge_used,key,4,1,10513,small&nobr&used&keytier1,150,,,,,x32#hash_c7bfbe06,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_airport_lounge_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_airport_lounge_worn,key,4,1,10535,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1bb2a,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_airport_lounge_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_apartment_snipernest,key,4,1,10523,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1bf39,x32#hash_c7c2040d,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_apartment_snipernest,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_apartment_snipernest_used,key,4,1,10473,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1c306,x32#hash_c7c2040d,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_apartment_snipernest_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_apartment_snipernest_worn,key,4,1,10519,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c2040d,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_apartment_snipernest_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_baggage_handling,key,4,1,10564,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_baggage_handling,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_baggage_handling_used,key,4,1,10553,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_baggage_handling_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_baggage_handling_worn,key,4,1,10460,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_baggage_handling_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_canal_uw_container,key,4,1,10499,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_canal_uw_container,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_canal_uw_container_used,key,4,1,10446,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1adb4,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_canal_uw_container_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_canal_uw_container_worn,key,4,1,10512,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1c9eb,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_canal_uw_container_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_caves_bench_container,key,4,1,10556,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1b3f3,x32#hash_c7c2035f,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_caves_bench_container,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_caves_bench_container_used,key,4,1,10566,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1c093,x32#hash_c7c2035f,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_caves_bench_container_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_caves_bench_container_worn,key,4,1,10502,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c2035f,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_caves_bench_container_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_clocktower_container,key,4,1,10510,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1b4ac,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_clocktower_container,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_clocktower_container_used,key,4,1,10524,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_clocktower_container_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_clocktower_container_worn,key,4,1,10469,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1c9c1,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_clocktower_container_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_destroyed_telescope,key,4,1,10449,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c204ac,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_destroyed_telescope,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_destroyed_telescope_used,key,4,1,10450,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1b104,x32#hash_c7c204ac,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_destroyed_telescope_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_destroyed_telescope_worn,key,4,1,10539,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c204ac,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_destroyed_telescope_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_end_pyro_tunnel,key,4,1,10488,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1c763,x32#hash_c7c1ffc1,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_end_pyro_tunnel,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_end_pyro_tunnel_used,key,4,1,10525,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1c432,x32#hash_c7c1ffc1,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_end_pyro_tunnel_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_end_pyro_tunnel_worn,key,4,1,10494,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1bf77,x32#hash_c7c1ffc1,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_end_pyro_tunnel_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_end_runway,key,4,1,10470,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_end_runway,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_end_runway_used,key,4,1,10567,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1b6b2,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_end_runway_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_end_runway_worn,key,4,1,10542,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_end_runway_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fishing_box_dock,key,4,1,10511,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1b54a,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fishing_box_dock,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fishing_box_dock_used,key,4,1,10474,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1af15,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fishing_box_dock_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_fishing_box_dock_worn,key,4,1,10516,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_fishing_box_dock_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_gravesite_container,key,4,1,10493,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1c3c4,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_gravesite_container,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_gravesite_container_used,key,4,1,10458,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1bcfd,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_gravesite_container_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_gravesite_container_worn,key,4,1,10461,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_gravesite_container_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_groundskeepers,key,4,1,10483,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1c82f,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_groundskeepers,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_groundskeepers_used,key,4,1,10495,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1b209,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_groundskeepers_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_groundskeepers_worn,key,4,1,10484,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1ad20,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_groundskeepers_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hallway_locker,key,4,1,10540,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1ae23,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hallway_locker,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hallway_locker_used,key,4,1,10558,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hallway_locker_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hallway_locker_worn,key,4,1,10506,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hallway_locker_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hydro_island_room,key,4,1,10569,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1bf1b,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hydro_island_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hydro_island_room_used,key,4,1,10500,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hydro_island_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_hydro_island_room_worn,key,4,1,10565,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1be44,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_hydro_island_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_lighthouse_room,key,4,1,10537,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_lighthouse_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_lighthouse_room_used,key,4,1,10447,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_lighthouse_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_lighthouse_room_worn,key,4,1,10465,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_lighthouse_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_powerstation_container,key,4,1,10517,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1bb15,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_powerstation_container,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_powerstation_container_used,key,4,1,10532,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_powerstation_container_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_powerstation_container_worn,key,4,1,10534,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_powerstation_container_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_safe_house,key,4,1,10531,small&nobr&pristine&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c201c3,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_safe_house,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_safe_house_used,key,4,1,10568,small&nobr&used&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c201c3,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_safe_house_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_safe_house_worn,key,4,1,10496,small&nobr&worn&keytier3,150,,,,,x32#hash_c7c1c56a,x32#hash_c7c201c3,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_safe_house_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
item,loot_key_scientist_apartment,key,4,1,10509,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20339,hud_icon_loot_key_01,iw9_br_pickup_key_special,,,,loot_key_scientist_apartment,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key
