string,string,string,string,string,string,string,string,localized,string,string,localized,string,int
10523,loot_key_apartment_snipernest,1,0,0,0,,,&MP_DMZ_LOCKS/APARTMENT_SNIPERNEST_NAME,hud_icon_loot_key_02_pristine,0,&,1,0
10473,loot_key_apartment_snipernest_used,1,0,0,0,,,&MP_DMZ_LOCKS/APARTMENT_SNIPERNEST_NAME_USED,hud_icon_loot_key_02_used,0,&,1,0
10519,loot_key_apartment_snipernest_worn,1,0,0,0,,,&MP_DMZ_LOCKS/APARTMENT_SNIPERNEST_NAME_WORN,hud_icon_loot_key_02_worn,0,&,1,0
10564,loot_key_baggage_handling,1,0,0,0,,,&MP_DMZ_LOCKS/BAGGAGE_HANDLING_KEY_NAME,hud_icon_loot_key_03_pristine,0,&,1,0
10553,loot_key_baggage_handling_used,1,0,0,0,,,&MP_DMZ_LOCKS/BAGGAGE_HANDLING_KEY_NAME_USED,hud_icon_loot_key_03_used,0,&,1,0
10460,loot_key_baggage_handling_worn,1,0,0,0,,,&MP_DMZ_LOCKS/BAGGAGE_HANDLING_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,&,1,0
10499,loot_key_canal_uw_container,1,0,0,0,,,&MP_DMZ_LOCKS/CANAL_UW_CONTAINER_KEY_NAME,hud_icon_loot_key_04_pristine,0,&,1,0
10446,loot_key_canal_uw_container_used,1,0,0,0,,,&MP_DMZ_LOCKS/CANAL_UW_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_04_used,0,&,1,0
10512,loot_key_canal_uw_container_worn,1,0,0,0,,,&MP_DMZ_LOCKS/CANAL_UW_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,&,1,0
10556,loot_key_caves_bench_container,1,0,0,0,,,&MP_DMZ_LOCKS/CAVES_BENCH_CONTAINER_KEY_NAME,hud_icon_loot_key_05_pristine,0,&,1,0
10566,loot_key_caves_bench_container_used,1,0,0,0,,,&MP_DMZ_LOCKS/CAVES_BENCH_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_05_used,0,&,1,0
10502,loot_key_caves_bench_container_worn,1,0,0,0,,,&MP_DMZ_LOCKS/CAVES_BENCH_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,&,1,0
10510,loot_key_clocktower_container,1,0,0,0,,,&MP_DMZ_LOCKS/CLOCKTOWER_CONTAINER_KEY_NAME,hud_icon_loot_key_01_pristine,0,&,1,0
10524,loot_key_clocktower_container_used,1,0,0,0,,,&MP_DMZ_LOCKS/CLOCKTOWER_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,&,1,0
10469,loot_key_clocktower_container_worn,1,0,0,0,,,&MP_DMZ_LOCKS/CLOCKTOWER_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,&,1,0
10449,loot_key_destroyed_telescope,1,0,0,0,,,&MP_DMZ_LOCKS/DESTROYED_TELESCOPE_KEY_NAME,hud_icon_loot_key_02_pristine,0,&,1,0
10450,loot_key_destroyed_telescope_used,1,0,0,0,,,&MP_DMZ_LOCKS/DESTROYED_TELESCOPE_KEY_NAME_USED,hud_icon_loot_key_02_used,0,&,1,0
10539,loot_key_destroyed_telescope_worn,1,0,0,0,,,&MP_DMZ_LOCKS/DESTROYED_TELESCOPE_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,&,1,0
10488,loot_key_end_pyro_tunnel,1,0,0,0,,,&MP_DMZ_LOCKS/END_PYRO_TUNNEL_KEY_NAME,hud_icon_loot_key_03_pristine,0,&,1,0
10525,loot_key_end_pyro_tunnel_used,1,0,0,0,,,&MP_DMZ_LOCKS/END_PYRO_TUNNEL_KEY_NAME_USED,hud_icon_loot_key_03_used,0,&,1,0
10494,loot_key_end_pyro_tunnel_worn,1,0,0,0,,,&MP_DMZ_LOCKS/END_PYRO_TUNNEL_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,&,1,0
10470,loot_key_end_runway,1,0,0,0,,,&MP_DMZ_LOCKS/END_RUNWAY_KEY_NAME,hud_icon_loot_key_04_pristine,0,&,1,0
10567,loot_key_end_runway_used,1,0,0,0,,,&MP_DMZ_LOCKS/END_RUNWAY_KEY_NAME_USED,hud_icon_loot_key_04_used,0,&,1,0
10542,loot_key_end_runway_worn,1,0,0,0,,,&MP_DMZ_LOCKS/END_RUNWAY_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,&,1,0
10511,loot_key_fishing_box_dock,1,0,0,0,,,&MP_DMZ_LOCKS/FISHING_BOX_DOCK_KEY_NAME,hud_icon_loot_key_05_pristine,0,&,1,0
10474,loot_key_fishing_box_dock_used,1,0,0,0,,,&MP_DMZ_LOCKS/FISHING_BOX_DOCK_KEY_NAME_USED,hud_icon_loot_key_05_used,0,&,1,0
10516,loot_key_fishing_box_dock_worn,1,0,0,0,,,&MP_DMZ_LOCKS/FISHING_BOX_DOCK_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,&,1,0
10493,loot_key_gravesite_container,1,0,0,0,,,&MP_DMZ_LOCKS/GRAVESITE_CONTAINER_KEY_NAME,hud_icon_loot_key_01_pristine,0,&,1,0
10458,loot_key_gravesite_container_used,1,0,0,0,,,&MP_DMZ_LOCKS/GRAVESITE_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,&,1,0
10461,loot_key_gravesite_container_worn,1,0,0,0,,,&MP_DMZ_LOCKS/GRAVESITE_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,&,1,0
10483,loot_key_groundskeepers,1,0,0,0,,,&MP_DMZ_LOCKS/GROUNDSKEEPERS_KEY_NAME,hud_icon_loot_key_02_pristine,0,&,1,0
10495,loot_key_groundskeepers_used,1,0,0,0,,,&MP_DMZ_LOCKS/GROUNDSKEEPERS_KEY_NAME_USED,hud_icon_loot_key_02_used,0,&,1,0
10484,loot_key_groundskeepers_worn,1,0,0,0,,,&MP_DMZ_LOCKS/GROUNDSKEEPERS_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,&,1,0
10540,loot_key_hallway_locker,1,0,0,0,,,&MP_DMZ_LOCKS/HALLWAY_LOCKER_KEY_NAME,hud_icon_loot_key_03_pristine,0,&,1,0
10558,loot_key_hallway_locker_used,1,0,0,0,,,&MP_DMZ_LOCKS/HALLWAY_LOCKER_KEY_NAME_USED,hud_icon_loot_key_03_used,0,&,1,0
10506,loot_key_hallway_locker_worn,1,0,0,0,,,&MP_DMZ_LOCKS/HALLWAY_LOCKER_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,&,1,0
10569,loot_key_hydro_island_room,1,0,0,0,,,&MP_DMZ_LOCKS/HYDRO_ISLAND_ROOM_KEY_NAME,hud_icon_loot_key_04_pristine,0,&,1,0
10500,loot_key_hydro_island_room_used,1,0,0,0,,,&MP_DMZ_LOCKS/HYDRO_ISLAND_ROOM_KEY_NAME_USED,hud_icon_loot_key_04_used,0,&,1,0
10565,loot_key_hydro_island_room_worn,1,0,0,0,,,&MP_DMZ_LOCKS/HYDRO_ISLAND_ROOM_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,&,1,0
10537,loot_key_lighthouse_room,1,0,0,0,,,&MP_DMZ_LOCKS/LIGHTHOUSE_ROOM_KEY_NAME,hud_icon_loot_key_05_pristine,0,&,1,0
10447,loot_key_lighthouse_room_used,1,0,0,0,,,&MP_DMZ_LOCKS/LIGHTHOUSE_ROOM_KEY_NAME_USED,hud_icon_loot_key_05_used,0,&,1,0
10465,loot_key_lighthouse_room_worn,1,0,0,0,,,&MP_DMZ_LOCKS/LIGHTHOUSE_ROOM_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,&,1,0
10517,loot_key_powerstation_container,1,0,0,0,,,&MP_DMZ_LOCKS/POWERSUBSTATION_CONTAINER_KEY_NAME,hud_icon_loot_key_01_pristine,0,&,1,0
10532,loot_key_powerstation_container_used,1,0,0,0,,,&MP_DMZ_LOCKS/POWERSUBSTATION_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,&,1,0
10534,loot_key_powerstation_container_worn,1,0,0,0,,,&MP_DMZ_LOCKS/POWERSUBSTATION_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,&,1,0
10531,loot_key_safe_house,1,0,0,0,,,&MP_DMZ_LOCKS/SAFE_ROOM_KEY_NAME,hud_icon_loot_key_02_pristine,0,&,1,0
10568,loot_key_safe_house_used,1,0,0,0,,,&MP_DMZ_LOCKS/SAFE_ROOM_KEY_NAME_USED,hud_icon_loot_key_02_used,0,&,1,0
10496,loot_key_safe_house_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SAFE_ROOM_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,&,1,0
10509,loot_key_scientist_apartment,1,0,0,0,,,&MP_DMZ_LOCKS/SCIENTIST_APARTMENT_KEY_NAME,hud_icon_loot_key_03_pristine,0,&,1,0
10557,loot_key_scientist_apartment_used,1,0,0,0,,,&MP_DMZ_LOCKS/SCIENTIST_APARTMENT_KEY_NAME_USED,hud_icon_loot_key_03_used,0,&,1,0
10445,loot_key_scientist_apartment_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SCIENTIST_APARTMENT_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,&,1,0
10559,loot_key_secret_comms,1,0,0,0,,,&MP_DMZ_LOCKS/SECRET_COMMS_KEY_NAME,hud_icon_loot_key_04_pristine,0,&,1,0
10489,loot_key_secret_comms_used,1,0,0,0,,,&MP_DMZ_LOCKS/SECRET_COMMS_KEY_NAME_USED,hud_icon_loot_key_04_used,0,&,1,0
10526,loot_key_secret_comms_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SECRET_COMMS_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,&,1,0
10485,loot_key_ship_above_water,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_ABOVE_WATER_KEY_NAME,hud_icon_loot_key_05_pristine,0,&,1,0
10507,loot_key_ship_above_water_used,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_ABOVE_WATER_KEY_NAME_USED,hud_icon_loot_key_05_used,0,&,1,0
10471,loot_key_ship_above_water_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_ABOVE_WATER_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,&,1,0
10454,loot_key_ship_bridge,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_BRIDGE_KEY_NAME,hud_icon_loot_key_01_pristine,0,&,1,0
10548,loot_key_ship_bridge_used,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_BRIDGE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,&,1,0
10472,loot_key_ship_bridge_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_BRIDGE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,&,1,0
10497,loot_key_ship_center,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_CENTER_KEY_NAME,hud_icon_loot_key_02_pristine,0,&,1,0
10462,loot_key_ship_center_used,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_CENTER_KEY_NAME_USED,hud_icon_loot_key_02_used,0,&,1,0
10515,loot_key_ship_center_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SHIP_CENTER_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,&,1,0
10550,loot_key_sira_apartment,1,0,0,0,,,&MP_DMZ_LOCKS/SIRA_APARTMENT_KEY_NAME,hud_icon_loot_key_03_pristine,0,&,1,0
10451,loot_key_sira_apartment_used,1,0,0,0,,,&MP_DMZ_LOCKS/SIRA_APARTMENT_KEY_NAME_USED,hud_icon_loot_key_03_used,0,&,1,0
10555,loot_key_sira_apartment_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SIRA_APARTMENT_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,&,1,0
10487,loot_key_small_confer_room,1,0,0,0,,,&MP_DMZ_LOCKS/SMALL_CONFER_ROOM_KEY_NAME,hud_icon_loot_key_04_pristine,0,&,1,0
10552,loot_key_small_confer_room_used,1,0,0,0,,,&MP_DMZ_LOCKS/SMALL_CONFER_ROOM_KEY_NAME_USED,hud_icon_loot_key_04_used,0,&,1,0
10561,loot_key_small_confer_room_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SMALL_CONFER_ROOM_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,&,1,0
10521,loot_key_supply_rooms,1,0,0,0,,,&MP_DMZ_LOCKS/SUPPLY_ROOMS_KEY_NAME,hud_icon_loot_key_05_pristine,0,&,1,0
10456,loot_key_supply_rooms_used,1,0,0,0,,,&MP_DMZ_LOCKS/SUPPLY_ROOMS_KEY_NAME_USED,hud_icon_loot_key_05_used,0,&,1,0
10533,loot_key_supply_rooms_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SUPPLY_ROOMS_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,&,1,0
10466,loot_key_tower_hill,1,0,0,0,,,&MP_DMZ_LOCKS/TOWER_HILL_KEY_NAME,hud_icon_loot_key_01_pristine,0,&,1,0
10486,loot_key_tower_hill_used,1,0,0,0,,,&MP_DMZ_LOCKS/TOWER_HILL_KEY_NAME_USED,hud_icon_loot_key_01_used,0,&,1,0
10491,loot_key_tower_hill_worn,1,0,0,0,,,&MP_DMZ_LOCKS/TOWER_HILL_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,&,1,0
10536,loot_key_tv_computer_room,1,0,0,0,,,&MP_DMZ_LOCKS/TV_COMPUTER_ROOM_KEY_NAME,hud_icon_loot_key_02_pristine,0,&,1,0
10522,loot_key_tv_computer_room_used,1,0,0,0,,,&MP_DMZ_LOCKS/TV_COMPUTER_ROOM_KEY_NAME_USED,hud_icon_loot_key_02_used,0,&,1,0
10468,loot_key_tv_computer_room_worn,1,0,0,0,,,&MP_DMZ_LOCKS/TV_COMPUTER_ROOM_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,&,1,0
10452,loot_key_underground_passage,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME,hud_icon_loot_key_03_pristine,0,&,1,0
10490,loot_key_underground_passage_used,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME_USED,hud_icon_loot_key_03_used,0,&,1,0
10560,loot_key_underground_passage_worn,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERGROUND_PASSAGE_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,&,1,0
10545,loot_key_underwater_ship,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME,hud_icon_loot_key_04_pristine,0,&,1,0
10549,loot_key_underwater_ship_used,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME_USED,hud_icon_loot_key_04_used,0,&,1,0
10482,loot_key_underwater_ship_worn,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERWATER_SHIP_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,&,1,0
10492,loot_key_waterpit_container,1,0,0,0,,,&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME,hud_icon_loot_key_05_pristine,0,&,1,0
10448,loot_key_waterpit_container_used,1,0,0,0,,,&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME_USED,hud_icon_loot_key_05_used,0,&,1,0
10498,loot_key_waterpit_container_worn,1,0,0,0,,,&MP_DMZ_LOCKS/WATERPIT_CONTAINER_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,&,1,0
10541,loot_key_yumyum_burger,1,0,0,0,,,&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME,hud_icon_loot_key_01_pristine,0,&,1,0
10563,loot_key_yumyum_burger_used,1,0,0,0,,,&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME_USED,hud_icon_loot_key_01_used,0,&,1,0
10503,loot_key_yumyum_burger_worn,1,0,0,0,,,&MP_DMZ_LOCKS/YUM_BURGER_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,&,1,0
10504,loot_key_underthebridge,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME,hud_icon_loot_key_02_pristine,0,&,1,0
10477,loot_key_underthebridge_used,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME_USED,hud_icon_loot_key_02_used,0,&,1,0
10480,loot_key_underthebridge_worn,1,0,0,0,,,&MP_DMZ_LOCKS/UNDERBRIDGE_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,&,1,0
10543,loot_key_police_locker,1,0,0,0,,,&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME,hud_icon_loot_key_03_pristine,0,&,1,0
10551,loot_key_police_locker_used,1,0,0,0,,,&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME_USED,hud_icon_loot_key_03_used,0,&,1,0
10518,loot_key_police_locker_worn,1,0,0,0,,,&MP_DMZ_LOCKS/POLICE_LOCKER_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,&,1,0
10478,loot_key_civic_center,1,0,0,0,,,&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME,hud_icon_loot_key_civic_center_pristine,0,&,1,0
10505,loot_key_civic_center_used,1,0,0,0,,,&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME_USED,hud_icon_loot_key_civic_center_used,0,&,1,0
10455,loot_key_civic_center_worn,1,0,0,0,,,&MP_DMZ_LOCKS/CIVIC_CENTER_KEY_NAME_WORN,hud_icon_loot_key_civic_center_worn,0,&,1,0
10464,loot_key_embassy,1,0,0,0,,,&MP_DMZ_LOCKS/EMBASSY_KEY_NAME,hud_icon_loot_key_embassy_pristine,0,&,1,0
10570,loot_key_embassy_used,1,0,0,0,,,&MP_DMZ_LOCKS/EMBASSY_KEY_NAME_USED,hud_icon_loot_key_embassy_used,0,&,1,0
10529,loot_key_embassy_worn,1,0,0,0,,,&MP_DMZ_LOCKS/EMBASSY_KEY_NAME_WORN,hud_icon_loot_key_embassy_worn,0,&,1,0
10514,loot_key_fort,1,0,0,0,,,&MP_DMZ_LOCKS/FORT_KEY_NAME,hud_icon_loot_key_fort_pristine,0,&,1,0
10546,loot_key_fort_used,1,0,0,0,,,&MP_DMZ_LOCKS/FORT_KEY_NAME_USED,hud_icon_loot_key_fort_used,0,&,1,0
10476,loot_key_fort_worn,1,0,0,0,,,&MP_DMZ_LOCKS/FORT_KEY_NAME_WORN,hud_icon_loot_key_fort_worn,0,&,1,0
10463,loot_key_sira_mall,1,0,0,0,,,&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME,hud_icon_loot_key_mall_pristine,0,&,1,0
10554,loot_key_sira_mall_used,1,0,0,0,,,&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME_USED,hud_icon_loot_key_mall_used,0,&,1,0
10547,loot_key_sira_mall_worn,1,0,0,0,,,&MP_DMZ_LOCKS/SIRA_MALL_KEY_NAME_WORN,hud_icon_loot_key_mall_worn,0,&,1,0
10508,loot_key_police_academy,1,0,0,0,,,&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME,hud_icon_loot_key_police_station_pristine,0,&,1,0
10538,loot_key_police_academy_used,1,0,0,0,,,&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME_USED,hud_icon_loot_key_police_station_used,0,&,1,0
10479,loot_key_police_academy_worn,1,0,0,0,,,&MP_DMZ_LOCKS/POLICE_ACADEMY_KEY_NAME_WORN,hud_icon_loot_key_police_station_worn,0,&,1,0
10520,loot_key_post_office_stronghold,1,0,0,0,,,&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME,hud_icon_loot_key_post_office_pristine,0,&,1,0
10527,loot_key_post_office_stronghold_used,1,0,0,0,,,&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME_USED,hud_icon_loot_key_post_office_used,0,&,1,0
10475,loot_key_post_office_stronghold_worn,1,0,0,0,,,&MP_DMZ_LOCKS/POST_OFFICE_STRONGHOLD_KEY_NAME_WORN,hud_icon_loot_key_post_office_worn,0,&,1,0
10453,loot_key_control_tower,1,0,0,0,,,&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME,hud_icon_loot_key_tower_pristine,0,&,1,0
10481,loot_key_control_tower_used,1,0,0,0,,,&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME_USED,hud_icon_loot_key_tower_used,0,&,1,0
10457,loot_key_control_tower_worn,1,0,0,0,,,&MP_DMZ_LOCKS/CONTROL_TOWER_KEY_NAME_WORN,hud_icon_loot_key_tower_worn,0,&,1,0
10467,loot_key_exhume_warehouse,1,0,0,0,,,&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME,hud_icon_loot_key_warehouse_pristine,0,&,1,0
10501,loot_key_exhume_warehouse_used,1,0,0,0,,,&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME_USED,hud_icon_loot_key_warehouse_used,0,&,1,0
10528,loot_key_exhume_warehouse_worn,1,0,0,0,,,&MP_DMZ_LOCKS/EXHUME_WAREHOUSE_KEY_NAME_WORN,hud_icon_loot_key_warehouse_worn,0,&,1,0
11242,interactable_note_agent01,1,0,0,0,,,&MP_DMZ_NOTES/PRINTED_DOCUMENT,hud_icon_loot_folder,0,&,1,0
11235,interactable_note_agent02,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11241,interactable_note_agent03,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11220,interactable_note_agent04,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11240,interactable_note_agent05,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11225,interactable_note_captured01,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11216,interactable_note_captured04,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11246,interactable_note_cartel02,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11211,interactable_note_cartel04,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11243,interactable_note_cartel05,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11224,interactable_note_chemist01,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11221,interactable_note_chemist04,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11237,interactable_note_family01,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11229,interactable_note_family02,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11233,interactable_note_family03,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11245,interactable_note_family04,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11232,interactable_note_family05,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11226,interactable_note_hoard01,1,0,0,0,,,&MP_DMZ_NOTES/PRINTED_DOCUMENT,hud_icon_loot_folder,0,&,1,0
11210,interactable_note_hoard02,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11214,interactable_note_hoard03,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11239,interactable_note_pyro01,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11230,interactable_note_pyro02,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11223,interactable_note_pyro03,1,0,0,0,,,&MP_DMZ_NOTES/PRINTED_DOCUMENT,hud_icon_loot_folder,0,&,1,0
11213,interactable_note_pyro04,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11238,interactable_note_pyro05,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11234,interactable_note_thief01,1,0,0,0,,,&MP_DMZ_NOTES/PRINTED_DOCUMENT,hud_icon_loot_folder,0,&,1,0
11231,interactable_note_thief02,1,0,0,0,,,&MP_DMZ_NOTES/SCRAWLED_NOTE,hud_icon_loot_folder,0,&,1,0
11244,interactable_note_thief04,1,0,0,0,,,&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_folder,0,&,1,0
11219,interactable_note_thief05,1,0,0,0,,,&MP_DMZ_NOTES/LAMINATED_PAPER,hud_icon_loot_folder,0,&,1,0
11217,interactable_notebook_captured02,1,0,0,0,,,&MP_DMZ_NOTES/JOURNAL,hud_icon_loot_folder,0,&,1,0
11212,interactable_notebook_captured03,1,0,0,0,,,&MP_DMZ_NOTES/JOURNAL,hud_icon_loot_folder,0,&,1,0
11222,interactable_notebook_cartel01,1,0,0,0,,,&MP_DMZ_NOTES/LOGBOOK,hud_icon_loot_folder,0,&,1,0
11215,interactable_notebook_cartel03,1,0,0,0,,,&MP_DMZ_NOTES/LOGBOOK,hud_icon_loot_folder,0,&,1,0
11227,interactable_notebook_chemist02,1,0,0,0,,,&MP_DMZ_NOTES/JOURNAL,hud_icon_loot_folder,0,&,1,0
11236,interactable_notebook_chemist03,1,0,0,0,,,&MP_DMZ_NOTES/JOURNAL,hud_icon_loot_folder,0,&,1,0
11228,interactable_notebook_chemist05,1,0,0,0,,,&MP_DMZ_NOTES/JOURNAL,hud_icon_loot_folder,0,&,1,0
11218,interactable_notebook_thief03,1,0,0,0,,,&MP_DMZ_NOTES/LOGBOOK,hud_icon_loot_folder,0,&,1,0
11199,brloot_crane_intel,1,0,100,0,,,&PMC/CRANE_INTEL_TITLE,hud_icon_loot_folder,0,&,1,0
11197,brloot_caves_intel,1,0,100,0,,,&PMC/CAVES_INTEL_TITLE,hud_icon_loot_folder,0,&,1,0
11201,brloot_irradiated_drill,1,0,50,0,,,&PMC/IRRADIATED_DRILL_TITLE,hud_icon_loot_gold,0,&,1,0
11209,brloot_geiger_note_1,1,0,100,0,,,&PMC/AQ_NOTE_TITLE,hud_icon_loot_folder,0,&,1,0
11208,brloot_geiger_note_2,1,0,100,0,,,&PMC/AQ_NOTE_TITLE,hud_icon_loot_folder,0,&,1,0
11200,brloot_gps_tracker,1,0,300,0,,,&PMC/GPS_TRACKER_TITLE,hud_icon_loot_phone,0,&,1,0
11206,brloot_tracking_device,1,0,50,0,,,&PMC/TRACKING_DEVICE_TITLE,hud_icon_loot_radio,0,&,1,0
11204,brloot_planning_diagram_1,1,0,250,0,,,&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_folder,0,&,1,0
11207,brloot_planning_diagram_2,1,0,250,0,,,&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_folder,0,&,1,0
11205,brloot_planning_diagram_3,1,0,250,0,,,&PMC/PLANNING_DIAGRAM_TITLE,hud_icon_loot_folder,0,&,1,0
